date,time,ozone_compton,no_compton,no2_compton,RH_compton,TEMP_compton,WINDIR_compton,WINDSPEED_compton
2020/01/14,04:00:00,-0.0009,77.2,20.299999999999997,92.6,45.21,0.0,1.0
2020/01/14,05:00:00,-0.0008,90.30000000000001,19.0,93.0,44.67,0.0,1.0
2020/01/14,06:00:00,-0.0006,136.8,17.8,92.7,44.02,0.0,0.0
2020/01/14,07:00:00,-0.0008,158.1,19.3,90.4,45.57,0.0,0.0
2020/01/14,08:00:00,0.0,124.0,36.5,78.6,50.88,62.0,1.0
2020/01/14,09:00:00,0.0034,57.6,34.5,74.5,54.43,118.0,1.0
2020/01/14,10:00:00,0.0122,23.7,28.5,65.0,57.83,0.0,1.0
2020/01/14,11:00:00,0.0252,5.8999999999999995,18.700000000000003,64.7,59.47,0.0,1.0
2020/01/14,12:00:00,0.032,2.5,16.400000000000002,60.9,60.73,235.0,1.0
2020/01/14,13:00:00,0.039,0.5,10.6,57.4,61.98,218.0,3.0
2020/01/14,14:00:00,0.0419,-1.3,7.8,62.4,61.66,275.0,4.0
2020/01/14,15:00:00,0.0429,-2.0,5.8999999999999995,66.0,60.57,263.0,5.0
2020/01/14,16:00:00,0.0387,-2.2,8.200000000000001,71.1,58.79,262.0,4.0
2020/01/14,17:00:00,0.0375,-2.6,8.1,76.2,56.84,271.0,4.0
2020/01/14,18:00:00,0.0265,-2.5,15.9,77.8,55.67,282.0,3.0
2020/01/14,19:00:00,0.0059,-0.8,32.0,80.1,54.4,299.0,1.0
2020/01/14,20:00:00,0.0,10.200000000000001,32.599999999999994,83.7,52.6,0.0,1.0
2020/01/14,21:00:00,-0.0007,34.7,31.3,86.4,51.54,0.0,1.0
2020/01/14,22:00:00,-0.0007,69.5,29.4,88.2,50.39,0.0,1.0
2020/01/14,23:00:00,-0.0008,81.3,28.6,90.0,49.21,0.0,0.0
2020/01/15,00:00:00,-0.0008,75.6,24.5,91.4,47.92,0.0,0.0
2020/01/15,01:00:00,-0.0008,83.9,20.2,92.8,46.44,0.0,0.0
2020/01/15,02:00:00,-0.0009,96.19999999999999,16.2,93.0,45.35,0.0,0.0
2020/01/15,03:00:00,-0.0008,95.60000000000001,16.8,93.9,44.47,0.0,0.0
2020/01/15,04:00:00,-0.0008,104.0,18.0,94.4,44.28,0.0,1.0
2020/01/15,05:00:00,-0.0008,118.4,16.0,94.5,43.05,0.0,0.0
2020/01/15,06:00:00,-0.0008,137.6,16.8,94.8,43.24,0.0,0.0
2020/01/15,07:00:00,-0.0007,161.6,20.6,94.8,43.99,16.0,1.0
2020/01/15,08:00:00,-0.0002,117.3,35.7,91.3,47.38,27.0,2.0
2020/01/15,09:00:00,0.0034,57.3,33.0,83.6,51.73,15.0,1.0
2020/01/15,10:00:00,0.0138,16.400000000000002,23.8,76.2,55.32,340.0,2.0
2020/01/15,11:00:00,0.0226,8.200000000000001,22.0,63.8,59.11,313.0,1.0
2020/01/15,12:00:00,0.0335,3.8,19.8,55.7,61.99,305.0,1.0
2020/01/15,13:00:00,0.0425,1.1,16.8,50.2,63.94,229.0,2.0
2020/01/15,14:00:00,0.0388,1.0,17.6,52.2,63.75,256.0,4.0
2020/01/15,15:00:00,0.0414,-0.7,15.5,57.6,61.91,263.0,5.0
2020/01/15,16:00:00,0.0385,-2.0,16.299999999999997,64.1,59.78,277.0,4.0
2020/01/15,17:00:00,0.0293,-2.4,20.7,73.9,57.42,287.0,3.0
2020/01/15,18:00:00,0.0159,-1.9,29.2,79.3,55.85,275.0,2.0
2020/01/15,19:00:00,0.0027,3.3,39.300000000000004,83.4,54.16,0.0,1.0
2020/01/15,20:00:00,-0.0006,25.5,36.1,86.3,52.11,0.0,0.0
2020/01/15,21:00:00,-0.0006,54.800000000000004,32.2,89.1,50.36,0.0,1.0
2020/01/15,22:00:00,-0.0004,100.7,30.200000000000003,90.3,49.79,0.0,1.0
2020/01/15,23:00:00,-0.0007,78.8,30.3,91.9,48.66,0.0,0.0
2020/01/16,00:00:00,-0.0006,107.39999999999999,24.5,92.7,47.17,0.0,1.0
2020/01/16,01:00:00,-0.0009,112.9,27.400000000000002,93.8,46.63,76.0,2.0
2020/01/16,02:00:00,-0.0009,74.1,28.7,94.1,46.55,37.0,2.0
2020/01/16,03:00:00,-0.0009,64.60000000000001,25.8,93.2,47.61,85.0,1.0
2020/01/16,04:00:00,-0.0011,40.800000000000004,26.5,91.4,49.47,0.0,0.0
2020/01/16,05:00:00,-0.001,41.099999999999994,30.8,90.8,50.29,47.0,2.0
2020/01/16,06:00:00,-0.001,38.6,30.599999999999998,92.3,49.31,37.0,2.0
2020/01/16,07:00:00,-0.0007,53.199999999999996,29.2,91.1,49.26,23.0,1.0
2020/01/16,08:00:00,0.0009,49.9,35.8,82.1,52.73,52.0,2.0
2020/01/16,09:00:00,0.0072,24.6,29.1,78.6,54.39,78.0,3.0
2020/01/16,10:00:00,0.0198,6.5,21.8,71.5,56.68,69.0,2.0
2020/01/16,11:00:00,0.0333,0.9,12.9,66.3,57.63,165.0,3.0
2020/01/16,12:00:00,0.034,0.7,11.299999999999999,61.9,58.35,194.0,4.0
2020/01/16,13:00:00,0.0336,-0.7,7.9,60.2,58.37,199.0,4.0
2020/01/16,14:00:00,0.0341,0.5,6.8,58.5,58.27,193.0,3.0
2020/01/16,15:00:00,0.0371,-2.2,2.1,63.1,57.39,259.0,6.0
2020/01/16,16:00:00,0.0346,-2.3,4.4,65.3,55.76,247.0,5.0
2020/01/16,17:00:00,0.032,-2.6,6.6,62.8,54.82,245.0,4.0
2020/01/16,18:00:00,0.0183,-2.2,18.2,63.2,54.0,184.0,1.0
2020/01/16,19:00:00,0.0166,-2.4,19.900000000000002,63.4,54.21,142.0,2.0
2020/01/16,20:00:00,0.0237,-2.6,13.899999999999999,64.6,54.56,172.0,3.0
2020/01/16,21:00:00,0.0295,-2.7,6.6,82.6,52.13,0.0,1.0
2020/01/16,22:00:00,0.024,-2.6,7.7,94.4,50.58,111.0,2.0
2020/01/16,23:00:00,0.0289,-2.6,3.9,96.7,50.81,126.0,4.0
2020/01/17,00:00:00,0.0291,-2.6,3.0,97.3,51.13,140.0,3.0
2020/01/17,01:00:00,0.0274,-2.6,3.6,97.6,51.31,40.0,3.0
2020/01/17,02:00:00,0.0218,-2.5,6.5,96.7,50.13,40.0,4.0
2020/01/17,03:00:00,0.0166,-2.6,7.9,96.5,49.3,51.0,1.0
2020/01/17,04:00:00,0.0014,2.5,18.4,97.1,48.12,0.0,1.0
2020/01/17,05:00:00,-0.0008,17.3,21.8,97.7,47.25,0.0,1.0
2020/01/17,06:00:00,-0.0009,42.3,24.6,97.9,47.88,0.0,1.0
2020/01/17,07:00:00,0.0019,41.0,24.400000000000002,97.3,49.2,36.0,1.0
2020/01/17,08:00:00,0.0103,13.799999999999999,19.599999999999998,91.0,51.57,0.0,0.0
2020/01/17,09:00:00,0.0238,0.6,9.1,81.1,54.41,0.0,1.0
2020/01/17,10:00:00,0.0279,0.9,7.0,72.9,56.2,33.0,1.0
2020/01/17,11:00:00,0.0275,1.9,9.1,66.6,58.3,0.0,1.0
2020/01/17,12:00:00,NA,NA,NA,58.1,60.29,171.0,1.0
2020/01/17,13:00:00,0.0332,2.5,7.3,52.1,61.31,0.0,1.0
2020/01/17,14:00:00,0.0262,6.2,15.299999999999999,56.1,61.55,219.0,3.0
2020/01/17,15:00:00,NA,NA,NA,54.5,61.81,210.0,3.0
2020/01/17,16:00:00,0.0279,3.2,14.0,55.9,59.13,277.0,5.0
2020/01/17,17:00:00,0.0208,2.7,20.0,61.1,56.8,286.0,4.0
2020/01/17,18:00:00,0.0051,5.5,36.1,63.5,55.61,282.0,2.0
2020/01/17,19:00:00,0.0,10.8,38.199999999999996,70.4,53.93,0.0,1.0
2020/01/17,20:00:00,-0.0004,38.1,34.5,77.6,52.14,0.0,0.0
2020/01/17,21:00:00,-0.0001,56.5,30.599999999999998,83.0,50.39,0.0,0.0
2020/01/17,22:00:00,-0.0001,86.3,26.1,85.2,49.69,27.0,1.0
2020/01/17,23:00:00,-0.0003,71.9,27.099999999999998,88.1,48.77,15.0,1.0
2020/01/18,00:00:00,-0.0004,87.6,26.8,88.5,48.09,351.0,1.0
2020/01/18,01:00:00,-0.0007,65.3,24.6,85.7,47.77,36.0,2.0
2020/01/18,02:00:00,-0.001,19.2,25.1,78.3,48.49,11.0,3.0
2020/01/18,03:00:00,-0.0009,19.400000000000002,23.7,76.9,47.8,36.0,2.0
2020/01/18,04:00:00,0.0037,4.2,19.5,69.1,48.63,14.0,4.0
2020/01/18,05:00:00,0.001,5.2,24.6,67.5,48.22,36.0,3.0
2020/01/18,06:00:00,-0.0005,18.4,27.3,65.4,47.54,348.0,2.0
2020/01/18,07:00:00,0.0015,24.7,28.299999999999997,58.7,49.07,11.0,3.0
2020/01/18,08:00:00,0.0088,17.4,21.6,49.0,53.93,19.0,3.0
2020/01/18,09:00:00,0.0153,15.0,18.8,39.5,59.31,23.0,4.0
2020/01/18,10:00:00,0.0228,10.200000000000001,15.7,31.3,64.04,38.0,4.0
2020/01/18,11:00:00,0.0273,8.200000000000001,13.4,28.0,66.86,31.0,4.0
2020/01/18,12:00:00,0.0324,5.4,11.2,24.0,68.44,354.0,3.0
2020/01/18,13:00:00,0.0365,4.6,9.1,21.3,71.5,340.0,2.0
2020/01/18,14:00:00,0.0377,3.9,10.200000000000001,19.5,72.38,354.0,2.0
2020/01/18,15:00:00,0.0253,5.3,18.0,37.3,69.31,275.0,4.0
2020/01/18,16:00:00,0.0145,5.5,27.799999999999997,43.2,66.75,287.0,3.0
2020/01/18,17:00:00,-0.0003,30.700000000000003,49.6,52.0,62.79,283.0,3.0
2020/01/18,18:00:00,0.0,22.4,43.9,55.9,60.08,295.0,2.0
2020/01/18,19:00:00,0.0001,50.8,40.4,58.9,57.82,0.0,1.0
2020/01/18,20:00:00,0.0003,81.10000000000001,37.400000000000006,57.7,56.95,343.0,2.0
2020/01/18,21:00:00,0.0001,57.1,37.8,49.0,56.45,336.0,2.0
2020/01/18,22:00:00,-0.0001,34.3,34.7,48.8,55.32,351.0,2.0
2020/01/18,23:00:00,-0.0002,23.8,34.6,47.0,54.52,36.0,2.0
2020/01/19,00:00:00,0.001,6.2,29.7,44.7,54.48,28.0,3.0
2020/01/19,01:00:00,-0.0002,13.4,29.1,50.0,52.08,35.0,2.0
2020/01/19,02:00:00,0.0022,4.2,24.6,49.7,51.36,16.0,2.0
2020/01/19,03:00:00,0.0065,2.8,21.6,44.5,51.89,36.0,3.0
2020/01/19,04:00:00,0.0089,2.5,20.0,41.6,51.67,360.0,3.0
2020/01/19,05:00:00,0.0065,2.9,23.900000000000002,40.4,51.37,353.0,3.0
2020/01/19,06:00:00,0.0095,2.6,21.2,37.9,52.33,36.0,4.0
2020/01/19,07:00:00,0.0116,5.1000000000000005,20.6,35.2,54.44,18.0,5.0
2020/01/19,08:00:00,0.0149,9.5,17.8,31.4,58.56,30.0,3.0
2020/01/19,09:00:00,0.0197,9.6,15.100000000000001,26.9,63.18,18.0,4.0
2020/01/19,10:00:00,0.0239,7.1000000000000005,14.0,22.2,67.92,32.0,4.0
2020/01/19,11:00:00,0.0299,6.7,11.299999999999999,18.9,72.08,37.0,3.0
2020/01/19,12:00:00,0.036,4.0,8.8,16.5,74.92,0.0,1.0
2020/01/19,13:00:00,0.0313,4.0,13.100000000000001,21.1,73.33,272.0,4.0
2020/01/19,14:00:00,0.017,9.1,24.1,41.3,67.85,284.0,4.0
2020/01/19,15:00:00,0.0126,7.9,28.6,49.2,66.35,261.0,3.0
2020/01/19,16:00:00,0.0066,6.2,32.300000000000004,50.7,65.42,0.0,0.0
2020/01/19,17:00:00,-0.0002,23.2,38.3,53.3,64.41,0.0,1.0
2020/01/19,18:00:00,-0.0007,23.3,36.2,60.8,62.8,99.0,1.0
2020/01/19,19:00:00,-0.0008,23.099999999999998,36.4,69.0,61.46,248.0,2.0
2020/01/19,20:00:00,0.0015,17.9,34.9,60.4,60.37,258.0,2.0
2020/01/19,21:00:00,0.0139,2.8,22.8,61.4,59.02,0.0,0.0
2020/01/19,22:00:00,-0.0001,7.8,34.2,68.0,57.61,198.0,1.0
2020/01/19,23:00:00,-0.0006,10.200000000000001,34.0,74.5,56.58,0.0,1.0
2020/01/20,00:00:00,-0.0005,18.9,31.5,76.4,55.51,0.0,1.0
2020/01/20,01:00:00,-0.0006,25.0,27.900000000000002,80.4,54.12,0.0,1.0
2020/01/20,02:00:00,-0.001,39.6,26.4,86.8,54.11,82.0,2.0
2020/01/20,03:00:00,-0.001,30.8,26.0,89.7,54.12,55.0,2.0
2020/01/20,04:00:00,-0.001,35.8,24.6,89.2,53.77,0.0,1.0
2020/01/20,05:00:00,-0.0009,44.4,26.9,87.2,53.89,249.0,2.0
2020/01/20,06:00:00,-0.001,53.5,27.3,87.5,54.16,0.0,1.0
2020/01/20,07:00:00,-0.0009,75.89999999999999,25.9,88.7,53.8,0.0,0.0
2020/01/20,08:00:00,-0.0006,91.0,30.5,86.2,55.45,97.0,1.0
2020/01/20,09:00:00,0.0002,86.0,39.0,80.6,57.47,106.0,3.0
2020/01/20,10:00:00,0.0019,51.4,38.1,74.8,58.99,103.0,3.0
2020/01/20,11:00:00,0.0095,15.7,27.3,76.5,59.73,161.0,2.0
2020/01/20,12:00:00,0.0151,13.4,25.2,71.0,60.67,257.0,3.0
2020/01/20,13:00:00,0.0215,8.200000000000001,21.0,66.2,61.99,247.0,2.0
2020/01/20,14:00:00,0.0231,4.4,17.0,71.4,61.48,221.0,1.0
2020/01/20,15:00:00,0.0221,4.4,18.5,67.2,61.81,147.0,3.0
2020/01/20,16:00:00,0.0274,2.6,13.0,67.6,61.07,165.0,2.0
2020/01/20,17:00:00,0.0204,2.3,17.5,72.3,60.43,196.0,2.0
2020/01/20,18:00:00,0.0108,2.6,27.2,75.1,59.52,208.0,3.0
2020/01/20,19:00:00,0.0129,2.4,24.2,74.6,58.91,0.0,1.0
2020/01/20,20:00:00,0.0134,2.5,21.8,76.9,58.42,0.0,0.0
2020/01/20,21:00:00,0.0149,2.3,19.0,78.2,58.23,281.0,1.0
2020/01/20,22:00:00,0.0225,2.3,11.700000000000001,82.5,57.98,280.0,2.0
2020/01/20,23:00:00,0.0257,2.2,9.1,84.2,57.68,279.0,1.0
2020/01/21,00:00:00,0.0182,2.6,11.5,87.0,57.12,0.0,0.0
2020/01/21,01:00:00,0.0089,2.7,15.9,91.5,56.36,0.0,1.0
2020/01/21,02:00:00,0.0071,2.6,17.6,93.3,56.18,276.0,1.0
2020/01/21,03:00:00,0.0166,2.3,12.0,92.9,56.05,271.0,1.0
2020/01/21,04:00:00,0.0227,2.3,8.7,90.1,55.95,291.0,1.0
2020/01/21,05:00:00,0.017,2.4,12.3,91.4,55.25,169.0,1.0
2020/01/21,06:00:00,0.0076,4.2,27.400000000000002,92.6,54.35,138.0,2.0
2020/01/21,07:00:00,0.0086,NA,NA,90.6,54.6,204.0,2.0
2020/01/21,08:00:00,NA,NA,NA,85.8,56.5,210.0,1.0
2020/01/21,09:00:00,NA,NA,NA,80.4,58.16,228.0,2.0
2020/01/21,10:00:00,NA,NA,NA,74.7,58.8,264.0,3.0
2020/01/21,11:00:00,NA,NA,NA,71.5,59.47,254.0,4.0
2020/01/21,12:00:00,NA,NA,NA,64.6,60.87,237.0,4.0
2020/01/21,13:00:00,NA,NA,NA,63.6,61.56,262.0,6.0
2020/01/21,14:00:00,NA,NA,NA,63.7,61.61,254.0,5.0
2020/01/21,15:00:00,0.0396,1.6,6.5,64.2,61.38,259.0,5.0
2020/01/21,16:00:00,0.039,0.7,5.1000000000000005,69.2,59.24,268.0,6.0
2020/01/21,17:00:00,0.035,0.5,6.2,75.0,57.55,270.0,4.0
2020/01/21,18:00:00,0.0296,0.4,9.6,78.6,56.69,271.0,3.0
2020/01/21,19:00:00,0.025,0.5,13.4,80.3,56.12,265.0,2.0
2020/01/21,20:00:00,0.0264,0.4,11.4,82.8,55.57,262.0,2.0
2020/01/21,21:00:00,0.0203,0.5,14.8,85.0,54.99,270.0,2.0
2020/01/21,22:00:00,0.0175,0.7,16.9,85.6,54.36,275.0,2.0
2020/01/21,23:00:00,0.0136,1.6,16.7,87.2,53.06,0.0,0.0
2020/01/22,00:00:00,-0.0004,8.9,25.3,90.6,50.94,54.0,2.0
2020/01/22,01:00:00,-0.0008,39.9,32.099999999999994,91.8,50.18,57.0,1.0
2020/01/22,02:00:00,-0.0009,66.69999999999999,29.0,93.4,49.15,0.0,0.0
2020/01/22,03:00:00,-0.001,60.400000000000006,28.6,94.5,48.77,16.0,1.0
2020/01/22,04:00:00,-0.0009,56.599999999999994,24.9,94.9,48.53,0.0,1.0
2020/01/22,05:00:00,-0.0009,78.60000000000001,24.6,94.7,48.13,28.0,1.0
2020/01/22,06:00:00,-0.0009,138.3,24.5,94.2,48.08,0.0,0.0
2020/01/22,07:00:00,-0.0008,163.0,26.5,92.6,49.26,37.0,2.0
2020/01/22,08:00:00,0.0003,102.2,34.3,85.5,52.96,26.0,1.0
2020/01/22,09:00:00,0.0106,38.800000000000004,28.400000000000002,77.2,57.15,112.0,1.0
2020/01/22,10:00:00,0.02,13.899999999999999,21.4,67.6,60.05,0.0,1.0
2020/01/22,11:00:00,0.0275,7.7,15.0,62.0,61.57,202.0,1.0
2020/01/22,12:00:00,0.0293,6.7,15.0,58.9,63.07,165.0,2.0
2020/01/22,13:00:00,0.0247,7.8,19.8,62.6,63.3,186.0,3.0
2020/01/22,14:00:00,0.0245,8.4,20.6,65.8,62.94,207.0,5.0
2020/01/22,15:00:00,0.0267,4.4,18.599999999999998,67.4,62.45,185.0,4.0
2020/01/22,16:00:00,0.0187,3.4,26.4,68.2,61.94,207.0,3.0
2020/01/22,17:00:00,0.016,1.6,28.400000000000002,72.7,59.97,242.0,2.0
2020/01/22,18:00:00,0.0228,0.7,17.8,76.9,58.15,280.0,3.0
2020/01/22,19:00:00,0.0151,1.3,22.3,82.0,57.0,308.0,1.0
2020/01/22,20:00:00,0.0012,6.3,34.8,84.9,55.85,36.0,1.0
2020/01/22,21:00:00,-0.0007,23.599999999999998,32.5,87.0,54.51,0.0,0.0
2020/01/22,22:00:00,-0.0008,40.599999999999994,30.599999999999998,89.6,53.37,0.0,0.0
2020/01/22,23:00:00,-0.0007,59.5,27.5,90.9,52.34,0.0,1.0
2020/01/23,00:00:00,-0.0003,70.3,26.8,92.1,51.81,337.0,1.0
2020/01/23,01:00:00,-0.0007,72.5,28.1,91.1,51.16,18.0,2.0
2020/01/23,02:00:00,-0.0009,52.699999999999996,28.400000000000002,88.5,50.94,358.0,1.0
2020/01/23,03:00:00,-0.001,29.7,26.0,85.1,50.84,322.0,2.0
2020/01/23,04:00:00,-0.0009,37.699999999999996,22.4,86.0,49.91,0.0,1.0
2020/01/23,05:00:00,-0.0008,55.0,21.9,87.0,49.12,0.0,1.0
2020/01/23,06:00:00,-0.0008,97.60000000000001,26.5,85.2,49.43,324.0,2.0
2020/01/23,07:00:00,-0.0006,129.20000000000002,33.8,79.6,51.65,321.0,2.0
2020/01/23,08:00:00,0.0019,70.9,33.099999999999994,76.6,56.35,319.0,2.0
2020/01/23,09:00:00,0.0092,28.0,28.5,67.8,61.29,345.0,3.0
2020/01/23,10:00:00,0.0149,19.2,27.799999999999997,51.8,66.34,0.0,1.0
2020/01/23,11:00:00,0.0221,17.3,28.5,42.7,69.94,310.0,1.0
2020/01/23,12:00:00,0.0325,6.2,16.7,35.9,72.42,309.0,2.0
2020/01/23,13:00:00,NA,NA,NA,36.4,73.51,264.0,4.0
2020/01/23,14:00:00,NA,NA,NA,54.0,68.69,262.0,6.0
2020/01/23,15:00:00,0.0302,3.7,13.100000000000001,49.0,69.02,278.0,5.0
2020/01/23,16:00:00,0.0263,2.1,14.0,58.1,66.62,277.0,4.0
2020/01/23,17:00:00,0.0229,1.1,13.4,73.4,62.22,275.0,3.0
2020/01/23,18:00:00,0.0181,1.2,16.7,78.3,60.57,296.0,2.0
2020/01/23,19:00:00,0.012,2.3,20.5,82.6,59.35,299.0,1.0
2020/01/23,20:00:00,0.0039,6.1000000000000005,26.5,85.8,57.91,0.0,0.0
2020/01/23,21:00:00,0.0001,10.7,28.7,89.1,56.5,0.0,0.0
2020/01/23,22:00:00,-0.0006,50.3,26.599999999999998,90.2,55.65,0.0,0.0
2020/01/23,23:00:00,-0.0007,54.6,25.4,91.9,54.99,0.0,0.0
2020/01/24,00:00:00,-0.0007,68.7,23.3,92.8,53.76,0.0,1.0
2020/01/24,01:00:00,-0.0008,75.80000000000001,21.5,94.1,52.4,0.0,1.0
2020/01/24,02:00:00,-0.001,89.6,20.0,94.4,51.54,0.0,1.0
2020/01/24,03:00:00,-0.0008,94.39999999999999,17.1,94.6,50.09,0.0,1.0
2020/01/24,04:00:00,-0.0008,120.7,21.0,94.8,49.82,0.0,1.0
2020/01/24,05:00:00,-0.0008,136.9,20.7,93.1,49.38,0.0,1.0
2020/01/24,06:00:00,-0.0009,163.1,19.900000000000002,91.7,48.84,0.0,0.0
2020/01/24,07:00:00,-0.0009,229.6,22.599999999999998,87.9,50.16,0.0,0.0
2020/01/24,08:00:00,0.0,205.2,44.0,69.7,56.95,0.0,1.0
2020/01/24,09:00:00,0.0029,101.6,48.0,51.3,63.29,0.0,1.0
2020/01/24,10:00:00,0.0102,39.300000000000004,38.199999999999996,44.0,66.29,134.0,1.0
2020/01/24,11:00:00,0.0142,30.5,35.1,41.9,68.63,176.0,2.0
2020/01/24,12:00:00,0.0178,24.1,37.1,37.3,71.17,221.0,2.0
2020/01/24,13:00:00,0.0108,38.699999999999996,55.4,47.5,70.9,197.0,4.0
2020/01/24,14:00:00,0.0101,33.8,50.2,57.6,69.13,192.0,4.0
2020/01/24,15:00:00,0.0105,22.700000000000003,43.7,62.0,68.14,189.0,4.0
2020/01/24,16:00:00,0.0148,9.9,32.300000000000004,63.2,66.64,216.0,3.0
2020/01/24,17:00:00,0.0001,9.700000000000001,40.9,81.4,61.69,197.0,3.0
2020/01/24,18:00:00,-0.0009,9.1,39.1,90.0,58.4,175.0,2.0
2020/01/24,19:00:00,0.0008,5.5,32.5,95.3,55.89,140.0,3.0
2020/01/24,20:00:00,0.0115,1.2,19.400000000000002,98.3,54.93,137.0,4.0
2020/01/24,21:00:00,0.0151,1.0,14.8,99.0,54.35,157.0,2.0
2020/01/24,22:00:00,0.0126,1.2,14.4,99.2,53.93,110.0,1.0
2020/01/24,23:00:00,0.0106,1.0,16.2,99.2,53.46,134.0,2.0
2020/01/25,00:00:00,0.0096,1.0,15.299999999999999,99.2,52.92,0.0,1.0
2020/01/25,01:00:00,0.012,1.0,12.9,99.2,52.56,120.0,2.0
2020/01/25,02:00:00,0.0135,0.9,10.8,99.2,52.43,0.0,1.0
2020/01/25,03:00:00,0.0104,0.8,13.6,99.3,52.46,277.0,1.0
2020/01/25,04:00:00,0.0031,1.9,19.900000000000002,99.3,52.11,349.0,1.0
2020/01/25,05:00:00,0.0,1.6,24.1,99.3,51.67,80.0,1.0
2020/01/25,06:00:00,-0.0011,8.8,25.7,99.3,51.84,96.0,2.0
2020/01/25,07:00:00,0.0002,10.4,25.1,99.3,51.48,94.0,1.0
2020/01/25,08:00:00,0.0023,15.100000000000001,24.6,99.3,51.55,269.0,1.0
2020/01/25,09:00:00,0.0053,17.4,23.2,99.3,52.11,144.0,2.0
2020/01/25,10:00:00,0.0101,15.9,20.1,97.4,53.76,173.0,3.0
2020/01/25,11:00:00,0.0174,14.9,20.0,80.4,58.09,208.0,2.0
2020/01/25,12:00:00,0.0231,12.5,23.400000000000002,63.5,63.31,243.0,1.0
2020/01/25,13:00:00,0.0271,10.1,25.6,56.3,66.59,225.0,2.0
2020/01/25,14:00:00,0.0311,6.8999999999999995,25.5,51.4,68.33,230.0,3.0
2020/01/25,15:00:00,0.0289,5.5,24.299999999999997,64.1,65.69,248.0,5.0
2020/01/25,16:00:00,0.039,1.3,14.6,76.9,60.66,266.0,4.0
2020/01/25,17:00:00,0.0366,0.8,16.299999999999997,83.4,58.42,261.0,3.0
2020/01/25,18:00:00,0.0294,0.7,17.6,86.6,57.16,237.0,2.0
2020/01/25,19:00:00,0.0159,1.5,25.6,88.6,56.3,0.0,0.0
2020/01/25,20:00:00,0.0119,2.3,29.0,91.0,55.7,125.0,2.0
2020/01/25,21:00:00,0.0204,0.8,18.8,93.6,55.3,166.0,1.0
2020/01/25,22:00:00,0.0281,0.9,11.4,91.8,55.69,169.0,2.0
2020/01/25,23:00:00,0.0286,0.6,11.5,90.6,55.66,150.0,2.0
2020/01/26,00:00:00,0.0302,0.7,10.4,89.7,55.43,191.0,1.0
2020/01/26,01:00:00,0.029,0.7,11.1,89.3,55.35,161.0,1.0
2020/01/26,02:00:00,0.031,0.6,8.6,89.7,55.06,0.0,1.0
2020/01/26,03:00:00,0.0307,0.8,9.299999999999999,88.5,55.1,0.0,1.0
2020/01/26,04:00:00,0.0283,0.7,9.9,86.8,55.28,0.0,1.0
2020/01/26,05:00:00,0.0289,0.6,9.5,86.3,55.18,0.0,1.0
2020/01/26,06:00:00,0.0305,0.6,9.1,85.3,55.13,0.0,1.0
2020/01/26,07:00:00,0.032,0.8,8.5,86.1,55.0,133.0,2.0
2020/01/26,08:00:00,0.0317,0.9,9.0,85.7,55.21,0.0,1.0
2020/01/26,09:00:00,0.0327,1.1,9.4,83.1,56.12,92.0,2.0
2020/01/26,10:00:00,0.0315,1.0,9.4,85.5,56.09,93.0,2.0
2020/01/26,11:00:00,0.031,1.1,10.0,85.6,56.42,0.0,1.0
2020/01/26,12:00:00,0.033,1.5,11.4,81.3,57.41,123.0,2.0
2020/01/26,13:00:00,0.0373,1.2,11.700000000000001,77.4,58.08,0.0,1.0
2020/01/26,14:00:00,0.0363,1.5,16.299999999999997,73.3,59.0,216.0,3.0
2020/01/26,15:00:00,0.0346,1.3,16.8,74.8,58.62,195.0,4.0
2020/01/26,16:00:00,0.035,1.0,12.9,72.2,59.32,247.0,3.0
2020/01/26,17:00:00,0.0284,0.8,17.2,78.9,57.53,198.0,2.0
2020/01/26,18:00:00,0.0073,2.8,33.8,83.8,55.74,181.0,1.0
2020/01/26,19:00:00,0.0003,9.6,39.1,88.0,54.2,179.0,1.0
2020/01/26,20:00:00,0.0044,4.3,35.2,89.3,54.45,139.0,2.0
2020/01/26,21:00:00,0.0028,5.1000000000000005,36.2,89.4,54.76,127.0,2.0
2020/01/26,22:00:00,0.0062,1.6,29.8,88.5,55.48,84.0,1.0
2020/01/26,23:00:00,0.0076,1.4,27.7,90.0,54.04,99.0,2.0
2020/01/27,00:00:00,0.0013,3.1,27.0,92.2,51.99,0.0,1.0
2020/01/27,01:00:00,-0.0006,6.7,29.1,93.5,50.56,50.0,1.0
2020/01/27,02:00:00,-0.0006,8.5,28.2,93.8,49.82,79.0,1.0
2020/01/27,03:00:00,-0.0007,12.7,24.9,94.8,48.98,49.0,1.0
2020/01/27,04:00:00,-0.0009,19.3,25.3,95.6,48.69,63.0,1.0
2020/01/27,05:00:00,-0.0009,42.3,23.2,96.3,47.75,0.0,0.0
2020/01/27,06:00:00,-0.0008,85.1,22.0,96.5,47.13,0.0,1.0
2020/01/27,07:00:00,-0.0006,113.4,25.9,95.6,48.47,36.0,1.0
2020/01/27,08:00:00,0.0008,90.7,37.8,85.7,53.21,40.0,2.0
2020/01/27,09:00:00,0.0098,31.0,32.5,75.3,57.91,75.0,1.0
2020/01/27,10:00:00,0.0188,14.3,24.8,65.4,60.98,74.0,1.0
2020/01/27,11:00:00,0.0265,9.6,22.1,54.3,64.86,36.0,1.0
2020/01/27,12:00:00,0.0323,7.6,21.6,45.9,68.35,0.0,1.0
