date,time,ozone_fontana,no_fontana,no2_fontana,RH_fontana,TEMP_fontana,WINDIR_fontana,WINDSPEED_fontana
2020/03/24,00:00:00,0.0166,-0.6,12.9,84.3,50.53,36.0,1.0
2020/03/24,01:00:00,0.0282,-0.9,5.5,85.3,50.72,297.0,2.0
2020/03/24,02:00:00,0.0294,-1.0,5.2,82.6,50.51,305.0,2.0
2020/03/24,03:00:00,0.0309,-1.0,4.8,83.2,50.44,278.0,1.0
2020/03/24,04:00:00,0.0273,-0.8,8.7,84.6,50.23,280.0,2.0
2020/03/24,05:00:00,0.0161,-0.1,19.099999999999998,86.9,49.77,268.0,2.0
2020/03/24,06:00:00,0.0086,9.5,29.5,88.8,50.11,263.0,2.0
2020/03/24,07:00:00,0.0294,1.9,12.4,84.3,51.11,242.0,3.0
2020/03/24,08:00:00,0.034,1.7,10.1,75.7,52.8,212.0,3.0
2020/03/24,09:00:00,0.0363,1.6,9.1,70.0,54.08,215.0,3.0
2020/03/24,10:00:00,0.0393,1.3,6.8999999999999995,65.1,56.27,222.0,4.0
2020/03/24,11:00:00,0.0419,1.1,5.8999999999999995,62.1,58.09,225.0,6.0
2020/03/24,12:00:00,0.0431,0.6,5.8999999999999995,63.7,58.44,240.0,6.0
2020/03/24,13:00:00,0.0464,0.5,5.4,60.8,59.58,228.0,8.0
2020/03/24,14:00:00,0.0477,0.2,4.7,60.2,59.93,236.0,8.0
2020/03/24,15:00:00,0.0468,0.2,4.6,57.3,60.29,239.0,7.0
2020/03/24,16:00:00,0.0455,-0.1,5.5,59.0,59.39,245.0,7.0
2020/03/24,17:00:00,0.042,-0.5,6.5,60.4,57.72,246.0,7.0
2020/03/24,18:00:00,0.0377,-0.8,6.8999999999999995,66.9,55.34,248.0,8.0
2020/03/24,19:00:00,0.0337,-0.9,8.6,73.4,53.72,263.0,6.0
2020/03/24,20:00:00,0.0318,-0.9,8.7,74.4,52.62,255.0,6.0
2020/03/24,21:00:00,0.0317,-0.9,8.5,75.7,51.76,248.0,7.0
2020/03/24,22:00:00,0.0311,-1.0,9.799999999999999,76.4,51.22,252.0,5.0
2020/03/24,23:00:00,0.0292,-0.9,11.6,78.3,50.76,245.0,4.0
2020/03/25,00:00:00,0.0343,-1.0,6.7,79.9,50.4,262.0,5.0
2020/03/25,01:00:00,0.0318,-0.9,8.6,79.8,50.01,258.0,4.0
2020/03/25,02:00:00,0.0307,-0.9,8.200000000000001,79.9,49.53,268.0,2.0
2020/03/25,03:00:00,0.0273,-0.7,10.6,80.6,49.33,237.0,3.0
2020/03/25,04:00:00,0.0234,-0.5,16.8,81.5,48.9,247.0,3.0
2020/03/25,05:00:00,0.015,1.1,25.6,83.4,48.6,242.0,2.0
2020/03/25,06:00:00,0.0158,4.2,25.5,83.6,48.85,258.0,2.0
2020/03/25,07:00:00,0.0263,4.7,17.7,80.8,50.0,242.0,3.0
2020/03/25,08:00:00,0.0371,1.6,9.0,70.6,51.38,234.0,5.0
2020/03/25,09:00:00,0.0392,1.6,7.4,63.6,53.53,235.0,6.0
2020/03/25,10:00:00,0.042,1.1,5.2,58.3,55.48,233.0,6.0
2020/03/25,11:00:00,0.0445,1.8,5.4,48.1,57.99,229.0,8.0
2020/03/25,12:00:00,0.0438,0.9,6.1000000000000005,52.1,57.54,234.0,8.0
2020/03/25,13:00:00,0.0452,0.4,6.3,51.2,58.05,237.0,7.0
2020/03/25,14:00:00,0.0437,0.5,7.0,54.3,57.72,242.0,8.0
2020/03/25,15:00:00,0.0418,0.3,5.3,58.5,57.15,238.0,10.0
2020/03/25,16:00:00,0.0417,-0.1,3.6,57.7,56.32,239.0,10.0
2020/03/25,17:00:00,0.0393,-0.6,3.8,66.0,54.0,240.0,10.0
2020/03/25,18:00:00,0.0356,-0.4,5.3,71.6,52.42,236.0,8.0
2020/03/25,19:00:00,0.034,-0.7,6.3,81.1,50.36,242.0,7.0
2020/03/25,20:00:00,0.0308,-0.6,11.0,77.8,49.98,244.0,6.0
2020/03/25,21:00:00,0.0316,-0.8,11.299999999999999,76.9,49.25,243.0,6.0
2020/03/25,22:00:00,0.0343,-0.8,8.200000000000001,75.3,48.67,244.0,6.0
2020/03/25,23:00:00,0.0317,-0.8,10.3,79.5,48.06,236.0,5.0
2020/03/26,00:00:00,0.0337,-0.9,6.5,79.0,47.42,233.0,4.0
2020/03/26,01:00:00,0.033,-0.9,7.8,76.9,46.59,231.0,5.0
2020/03/26,02:00:00,0.0314,-0.8,8.4,76.0,45.28,240.0,3.0
2020/03/26,03:00:00,0.0213,-0.5,16.400000000000002,78.8,43.93,236.0,3.0
2020/03/26,04:00:00,0.0113,3.2,27.900000000000002,79.8,43.13,249.0,2.0
2020/03/26,05:00:00,0.004,9.5,30.5,84.3,41.2,71.0,2.0
2020/03/26,06:00:00,0.0094,11.2,27.599999999999998,83.1,42.69,88.0,3.0
2020/03/26,07:00:00,0.0283,6.8999999999999995,17.7,68.5,46.79,148.0,2.0
2020/03/26,08:00:00,0.0367,2.5,9.5,61.1,48.26,197.0,1.0
2020/03/26,09:00:00,0.038,3.1,9.700000000000001,55.0,49.93,163.0,2.0
2020/03/26,10:00:00,0.0404,1.8,7.3,51.0,51.1,209.0,2.0
2020/03/26,11:00:00,0.0443,0.8,4.7,42.7,53.53,221.0,3.0
2020/03/26,12:00:00,0.0472,0.4,4.0,36.5,55.7,224.0,6.0
2020/03/26,13:00:00,0.0476,0.3,4.8999999999999995,34.3,55.89,238.0,7.0
2020/03/26,14:00:00,0.0478,0.2,5.0,34.5,55.84,239.0,9.0
2020/03/26,15:00:00,0.047,0.5,4.0,36.2,55.46,236.0,10.0
2020/03/26,16:00:00,0.0423,-0.1,4.2,47.9,53.6,237.0,10.0
2020/03/26,17:00:00,0.0406,-0.5,4.5,52.1,51.84,246.0,10.0
2020/03/26,18:00:00,0.0393,-0.8,4.5,55.7,50.15,245.0,8.0
2020/03/26,19:00:00,0.0372,-0.7,4.5,65.0,48.72,237.0,6.0
2020/03/26,20:00:00,0.0347,-0.7,5.6,67.6,48.12,240.0,6.0
2020/03/26,21:00:00,0.0318,-0.7,8.200000000000001,73.5,47.13,240.0,5.0
2020/03/26,22:00:00,0.0275,-0.8,10.9,76.9,46.1,226.0,4.0
2020/03/26,23:00:00,0.0224,-0.8,11.700000000000001,78.2,45.27,0.0,1.0
2020/03/27,00:00:00,0.0148,-0.5,14.5,79.7,44.59,31.0,2.0
2020/03/27,01:00:00,0.0186,-0.8,11.6,78.9,44.56,60.0,2.0
2020/03/27,02:00:00,0.0132,-0.3,13.6,77.0,43.44,38.0,2.0
2020/03/27,03:00:00,0.0064,6.8,22.4,77.6,41.49,36.0,2.0
2020/03/27,04:00:00,0.0044,5.2,25.9,77.5,40.99,24.0,2.0
2020/03/27,05:00:00,0.0035,11.0,27.900000000000002,78.7,40.76,55.0,1.0
2020/03/27,06:00:00,0.0081,10.3,25.4,78.0,42.3,330.0,2.0
2020/03/27,07:00:00,0.0173,11.5,20.5,72.1,46.2,264.0,1.0
2020/03/27,08:00:00,0.0247,6.1000000000000005,13.2,68.1,48.55,253.0,2.0
2020/03/27,09:00:00,NA,NA,NA,56.1,51.03,221.0,3.0
2020/03/27,10:00:00,NA,NA,NA,43.1,53.69,229.0,4.0
2020/03/27,11:00:00,NA,NA,NA,38.7,56.05,259.0,5.0
2020/03/27,12:00:00,NA,NA,NA,40.1,57.77,251.0,6.0
2020/03/27,13:00:00,NA,NA,NA,37.6,57.86,258.0,6.0
2020/03/27,14:00:00,0.0445,0.9,6.7,33.3,59.56,252.0,7.0
2020/03/27,15:00:00,0.0478,0.6,6.2,35.8,59.54,253.0,8.0
2020/03/27,16:00:00,0.0466,0.4,7.9,37.5,58.4,246.0,8.0
2020/03/27,17:00:00,0.0443,-0.5,5.8999999999999995,41.6,56.04,240.0,9.0
2020/03/27,18:00:00,0.0413,-0.7,6.7,46.2,53.62,235.0,7.0
2020/03/27,19:00:00,0.0401,-0.9,5.4,52.3,51.99,236.0,6.0
2020/03/27,20:00:00,0.031,-0.6,11.6,60.1,50.94,243.0,5.0
2020/03/27,21:00:00,0.0299,-0.6,11.5,69.0,50.05,220.0,2.0
2020/03/27,22:00:00,0.0175,-0.4,14.5,72.5,48.39,12.0,1.0
2020/03/27,23:00:00,0.0151,-0.6,17.0,74.8,47.08,25.0,2.0
2020/03/28,00:00:00,0.0146,-0.5,15.100000000000001,76.1,46.02,24.0,2.0
2020/03/28,01:00:00,0.0136,-0.4,14.3,77.5,44.99,0.0,1.0
2020/03/28,02:00:00,0.0057,1.8,21.0,78.8,43.77,62.0,1.0
2020/03/28,03:00:00,0.0038,20.299999999999997,21.9,79.5,42.86,20.0,2.0
2020/03/28,04:00:00,0.0068,0.7,20.5,80.7,41.82,55.0,2.0
2020/03/28,05:00:00,0.0038,5.2,23.5,80.0,41.52,13.0,2.0
2020/03/28,06:00:00,0.0103,9.9,22.3,72.4,44.44,52.0,2.0
2020/03/28,07:00:00,0.0146,18.1,22.1,65.1,47.91,198.0,2.0
2020/03/28,08:00:00,0.0285,5.2,12.0,56.3,51.12,188.0,1.0
2020/03/28,09:00:00,0.0369,2.7,8.6,49.1,54.16,220.0,2.0
2020/03/28,10:00:00,0.0437,1.3,6.3,42.7,56.23,210.0,3.0
2020/03/28,11:00:00,0.0474,0.4,5.1000000000000005,39.1,58.42,260.0,2.0
2020/03/28,12:00:00,0.0496,-0.1,3.7,36.4,60.4,228.0,4.0
2020/03/28,13:00:00,0.0527,-0.4,3.6,37.3,61.62,237.0,3.0
2020/03/28,14:00:00,0.0552,-0.6,3.3,35.1,62.58,239.0,4.0
2020/03/28,15:00:00,0.0557,-0.4,3.5,34.8,62.98,257.0,4.0
2020/03/28,16:00:00,0.0561,-0.8,3.5,35.6,62.89,256.0,6.0
2020/03/28,17:00:00,0.0553,-0.8,4.8999999999999995,40.1,61.32,255.0,7.0
2020/03/28,18:00:00,0.0455,-0.8,8.0,50.3,58.14,258.0,7.0
2020/03/28,19:00:00,0.0411,-0.8,7.8,60.9,55.28,255.0,7.0
2020/03/28,20:00:00,0.0367,-0.7,10.0,67.7,53.56,254.0,6.0
2020/03/28,21:00:00,0.0366,-0.8,8.9,72.0,52.24,246.0,4.0
2020/03/28,22:00:00,0.0316,-0.7,9.1,75.0,51.48,232.0,2.0
2020/03/28,23:00:00,0.0284,-0.7,10.8,78.5,50.32,274.0,2.0
2020/03/29,00:00:00,0.0101,-0.2,16.5,81.5,48.08,354.0,2.0
2020/03/29,01:00:00,0.006,0.2,17.5,83.2,46.78,36.0,2.0
2020/03/29,02:00:00,0.0054,1.3,17.3,84.0,46.22,65.0,2.0
2020/03/29,03:00:00,0.0064,0.3,15.9,83.1,46.0,45.0,2.0
2020/03/29,04:00:00,0.0058,0.5,16.2,84.0,44.81,25.0,2.0
2020/03/29,05:00:00,0.0053,3.1,17.8,83.4,44.44,16.0,2.0
2020/03/29,06:00:00,0.0105,4.2,14.1,81.6,46.12,24.0,2.0
2020/03/29,07:00:00,0.0198,8.8,16.299999999999997,71.6,50.87,204.0,1.0
2020/03/29,08:00:00,0.0316,3.5,10.6,68.1,52.23,231.0,3.0
2020/03/29,09:00:00,0.0414,1.6,7.5,60.0,54.22,239.0,5.0
2020/03/29,10:00:00,0.0479,0.0,3.9,54.9,56.92,233.0,5.0
2020/03/29,11:00:00,0.0472,-0.2,3.6,55.1,57.95,242.0,5.0
2020/03/29,12:00:00,0.0489,-0.6,3.3,53.6,59.33,260.0,5.0
2020/03/29,13:00:00,0.0509,-0.7,3.4,51.7,60.06,250.0,7.0
2020/03/29,14:00:00,0.0523,-0.5,4.1000000000000005,53.0,60.93,245.0,8.0
2020/03/29,15:00:00,0.0544,-0.6,4.2,55.3,60.35,241.0,9.0
2020/03/29,16:00:00,0.0508,-0.4,4.7,52.9,60.14,245.0,9.0
2020/03/29,17:00:00,0.0479,-0.7,4.8999999999999995,52.3,58.78,257.0,8.0
2020/03/29,18:00:00,0.0435,-0.7,6.2,59.2,57.02,250.0,7.0
2020/03/29,19:00:00,0.0411,-0.9,5.3,67.3,55.28,241.0,5.0
2020/03/29,20:00:00,0.0346,-0.8,7.1000000000000005,73.1,54.03,223.0,2.0
2020/03/29,21:00:00,0.0328,-0.7,6.4,77.1,52.89,219.0,2.0
2020/03/29,22:00:00,0.0156,-0.4,13.299999999999999,80.0,50.28,357.0,2.0
2020/03/29,23:00:00,0.012,-0.5,14.7,81.5,48.53,36.0,2.0
2020/03/30,00:00:00,0.0151,-0.3,11.700000000000001,82.4,47.61,16.0,3.0
2020/03/30,01:00:00,0.0167,-0.6,11.2,82.7,48.17,59.0,3.0
2020/03/30,02:00:00,0.01,-0.2,14.7,84.7,46.93,359.0,1.0
2020/03/30,03:00:00,0.0048,5.4,19.2,84.5,46.18,47.0,2.0
2020/03/30,04:00:00,0.0035,6.4,23.7,83.0,45.66,10.0,2.0
2020/03/30,05:00:00,0.0027,27.2,23.0,84.7,44.83,21.0,2.0
2020/03/30,06:00:00,0.0056,32.599999999999994,25.0,81.4,47.35,38.0,2.0
2020/03/30,07:00:00,0.0217,5.4,14.200000000000001,69.5,52.96,87.0,1.0
2020/03/30,08:00:00,0.0314,3.1,9.6,66.4,54.8,235.0,2.0
2020/03/30,09:00:00,0.0311,7.7,16.0,61.4,57.44,212.0,2.0
2020/03/30,10:00:00,0.0374,3.9,11.799999999999999,54.0,60.56,255.0,3.0
2020/03/30,11:00:00,0.0389,4.7,13.4,45.2,63.37,240.0,3.0
2020/03/30,12:00:00,0.0426,3.0,11.4,38.3,66.09,214.0,2.0
2020/03/30,13:00:00,0.0482,1.9,10.200000000000001,33.1,68.98,234.0,3.0
2020/03/30,14:00:00,0.0508,0.8,7.6,28.2,71.27,251.0,4.0
2020/03/30,15:00:00,0.0528,0.1,6.3,30.4,72.22,255.0,5.0
2020/03/30,16:00:00,0.0527,-0.3,6.4,26.3,72.11,258.0,6.0
2020/03/30,17:00:00,0.0494,-0.5,12.0,36.0,69.85,257.0,6.0
2020/03/30,18:00:00,0.0417,-0.7,16.400000000000002,50.4,65.41,260.0,5.0
2020/03/30,19:00:00,0.0383,-0.8,15.0,57.4,62.0,268.0,4.0
2020/03/30,20:00:00,0.0303,-0.7,15.100000000000001,61.1,59.86,274.0,2.0
2020/03/30,21:00:00,0.0229,-0.7,17.8,63.1,58.59,142.0,1.0
2020/03/30,22:00:00,0.0124,-0.1,22.5,67.6,56.81,89.0,2.0
2020/03/30,23:00:00,0.0104,-0.2,24.5,68.3,55.98,117.0,2.0
2020/03/31,00:00:00,0.0056,0.7,25.0,71.6,54.12,37.0,1.0
2020/03/31,01:00:00,0.0051,1.3,25.3,73.5,52.37,36.0,3.0
2020/03/31,02:00:00,0.007,4.8999999999999995,26.700000000000003,73.4,52.21,40.0,3.0
2020/03/31,03:00:00,0.0075,0.8,24.400000000000002,73.5,52.04,53.0,2.0
2020/03/31,04:00:00,0.0039,6.6,27.3,69.1,52.2,69.0,2.0
2020/03/31,05:00:00,0.0029,26.599999999999998,30.200000000000003,69.3,51.74,0.0,1.0
2020/03/31,06:00:00,0.0045,31.9,31.0,71.0,52.32,18.0,2.0
2020/03/31,07:00:00,0.0088,44.2,32.0,63.3,57.04,92.0,2.0
2020/03/31,08:00:00,0.0214,14.1,26.8,47.8,62.98,0.0,1.0
2020/03/31,09:00:00,0.0293,9.799999999999999,21.8,39.4,66.64,214.0,1.0
2020/03/31,10:00:00,0.0297,8.200000000000001,22.599999999999998,36.4,69.55,0.0,1.0
2020/03/31,11:00:00,0.0283,11.6,28.7,34.0,71.84,253.0,2.0
2020/03/31,12:00:00,0.032,9.6,27.7,31.3,74.13,237.0,1.0
2020/03/31,13:00:00,0.0327,9.6,30.599999999999998,30.5,75.18,240.0,3.0
2020/03/31,14:00:00,0.0407,4.4,24.6,29.5,75.47,222.0,4.0
2020/03/31,15:00:00,0.0502,2.2,20.400000000000002,31.5,75.56,237.0,5.0
2020/03/31,16:00:00,0.054,0.6,20.1,37.6,73.83,255.0,5.0
2020/03/31,17:00:00,0.049,-0.3,23.900000000000002,40.2,71.99,258.0,5.0
2020/03/31,18:00:00,0.0363,-0.5,27.599999999999998,42.4,69.12,240.0,4.0
2020/03/31,19:00:00,0.031,-0.8,27.400000000000002,47.6,66.61,238.0,4.0
2020/03/31,20:00:00,0.0259,-0.4,29.7,52.9,64.97,204.0,2.0
2020/03/31,21:00:00,0.0227,-0.5,32.300000000000004,56.1,63.26,244.0,2.0
2020/03/31,22:00:00,0.0109,-0.2,40.5,56.3,62.17,0.0,1.0
2020/03/31,23:00:00,0.0082,1.7,42.0,58.1,61.34,0.0,1.0
2020/04/01,00:00:00,0.0058,1.7,39.800000000000004,62.3,60.39,83.0,1.0
2020/04/01,01:00:00,0.0049,1.5,35.2,66.8,58.89,22.0,2.0
2020/04/01,02:00:00,0.003,8.7,32.5,71.8,57.46,27.0,1.0
2020/04/01,03:00:00,0.0028,10.7,28.9,74.3,55.88,27.0,3.0
2020/04/01,04:00:00,0.0029,18.1,32.099999999999994,72.6,55.12,31.0,2.0
2020/04/01,05:00:00,0.0029,18.2,30.900000000000002,74.3,54.02,16.0,2.0
2020/04/01,06:00:00,0.0044,34.7,29.1,73.1,55.29,27.0,1.0
2020/04/01,07:00:00,0.009,44.2,40.7,64.1,60.08,0.0,1.0
2020/04/01,08:00:00,0.0151,39.4,43.4,59.9,62.03,246.0,2.0
2020/04/01,09:00:00,NA,NA,NA,52.5,64.47,218.0,2.0
2020/04/01,10:00:00,NA,NA,NA,47.5,67.58,224.0,3.0
2020/04/01,11:00:00,NA,NA,NA,41.2,69.78,227.0,4.0
2020/04/01,12:00:00,NA,NA,NA,38.7,71.57,251.0,5.0
2020/04/01,13:00:00,NA,NA,NA,40.1,71.76,238.0,7.0
2020/04/01,14:00:00,NA,NA,NA,43.5,71.45,249.0,8.0
2020/04/01,15:00:00,0.0622,0.0,8.7,45.8,70.47,249.0,8.0
2020/04/01,16:00:00,0.0578,-0.2,8.7,47.9,69.36,253.0,8.0
2020/04/01,17:00:00,0.0475,-0.6,9.4,53.1,66.48,253.0,8.0
2020/04/01,18:00:00,0.0399,-0.8,10.3,60.9,62.96,258.0,7.0
2020/04/01,19:00:00,0.0382,-0.8,7.5,68.1,60.13,270.0,6.0
2020/04/01,20:00:00,0.0299,-0.7,10.5,75.2,58.4,272.0,3.0
2020/04/01,21:00:00,0.027,-0.7,11.6,78.7,57.26,282.0,3.0
2020/04/01,22:00:00,0.0259,-0.7,8.1,84.1,56.04,284.0,3.0
2020/04/01,23:00:00,0.0227,-0.8,11.299999999999999,87.5,54.85,241.0,4.0
2020/04/02,00:00:00,0.0254,-0.6,8.9,90.7,53.82,244.0,5.0
2020/04/02,01:00:00,0.0293,-0.9,5.8,86.8,53.52,247.0,4.0
2020/04/02,02:00:00,0.0253,-0.6,11.4,83.8,53.55,255.0,3.0
2020/04/02,03:00:00,0.0306,-1.0,5.4,82.5,53.69,276.0,2.0
2020/04/02,04:00:00,0.0294,-0.7,7.3,81.2,54.02,0.0,1.0
2020/04/02,05:00:00,0.0303,-0.8,5.6,81.3,54.24,323.0,2.0
2020/04/02,06:00:00,0.0309,-0.7,5.6,79.7,54.86,0.0,1.0
2020/04/02,07:00:00,0.0309,-0.2,7.4,76.5,55.73,0.0,1.0
2020/04/02,08:00:00,0.0305,1.2,10.8,71.7,56.81,224.0,1.0
2020/04/02,09:00:00,0.0321,2.5,9.700000000000001,66.6,58.69,220.0,3.0
2020/04/02,10:00:00,0.035,1.6,9.799999999999999,61.3,59.97,304.0,1.0
2020/04/02,11:00:00,0.0382,1.5,8.6,55.4,62.23,318.0,2.0
2020/04/02,12:00:00,0.0417,1.1,7.9,51.5,63.86,315.0,2.0
2020/04/02,13:00:00,0.047,1.2,7.3,47.2,65.91,255.0,4.0
2020/04/02,14:00:00,0.048,0.5,7.2,48.9,66.26,252.0,5.0
2020/04/02,15:00:00,0.049,-0.1,7.1000000000000005,53.6,65.11,266.0,5.0
2020/04/02,16:00:00,0.047,-0.1,7.0,58.3,64.34,261.0,7.0
2020/04/02,17:00:00,0.0427,-0.5,7.0,65.8,61.65,270.0,7.0
2020/04/02,18:00:00,0.0388,-0.7,9.5,69.0,59.31,259.0,7.0
2020/04/02,19:00:00,0.034,-0.7,11.0,74.8,57.28,253.0,6.0
2020/04/02,20:00:00,0.0319,-0.9,10.5,79.9,56.0,244.0,5.0
2020/04/02,21:00:00,0.0297,-0.6,12.6,82.3,55.16,247.0,4.0
2020/04/02,22:00:00,0.0289,-0.7,11.1,83.6,54.64,268.0,2.0
2020/04/02,23:00:00,0.033,-1.0,6.6,83.8,54.32,275.0,3.0
2020/04/03,00:00:00,0.0277,-0.7,9.6,83.7,54.1,287.0,2.0
2020/04/03,01:00:00,0.0295,-0.7,7.2,83.9,54.04,295.0,2.0
2020/04/03,02:00:00,0.0319,-0.9,5.7,84.6,53.48,283.0,2.0
2020/04/03,03:00:00,0.0304,-0.8,8.1,85.9,52.74,272.0,4.0
2020/04/03,04:00:00,0.0296,-0.6,9.799999999999999,85.9,52.77,267.0,4.0
2020/04/03,05:00:00,0.0259,-0.5,11.5,87.0,52.29,268.0,3.0
2020/04/03,06:00:00,0.0246,0.7,14.7,87.1,52.27,256.0,3.0
2020/04/03,07:00:00,0.0286,1.0,11.5,83.8,53.17,265.0,1.0
2020/04/03,08:00:00,0.0309,3.5,11.799999999999999,75.2,56.14,222.0,2.0
2020/04/03,09:00:00,0.0361,4.0,11.1,66.4,57.81,211.0,4.0
2020/04/03,10:00:00,0.041,2.8,10.1,58.5,59.97,214.0,3.0
2020/04/03,11:00:00,0.0474,1.8,9.1,49.2,62.48,233.0,4.0
2020/04/03,12:00:00,0.0515,0.7,7.2,41.3,64.56,241.0,6.0
2020/04/03,13:00:00,0.0559,0.3,6.8999999999999995,37.8,66.23,266.0,5.0
2020/04/03,14:00:00,0.0592,0.4,8.3,41.5,67.34,242.0,7.0
2020/04/03,15:00:00,0.0621,-0.2,7.9,51.0,66.08,258.0,8.0
2020/04/03,16:00:00,0.0581,-0.3,8.7,56.5,64.69,264.0,7.0
2020/04/03,17:00:00,0.0517,-0.5,10.3,62.1,62.07,253.0,7.0
2020/04/03,18:00:00,0.0446,-0.7,10.6,67.0,59.62,252.0,7.0
2020/04/03,19:00:00,0.0419,-0.8,9.5,70.1,57.72,261.0,6.0
2020/04/03,20:00:00,0.0326,-0.8,13.899999999999999,72.8,56.64,259.0,4.0
2020/04/03,21:00:00,0.0333,-0.7,12.5,75.8,55.18,257.0,5.0
2020/04/03,22:00:00,0.0303,-0.8,11.0,78.9,54.26,265.0,2.0
2020/04/03,23:00:00,0.0267,-0.7,10.1,79.4,53.44,334.0,1.0
2020/04/04,00:00:00,0.0216,-0.5,14.7,80.9,53.06,257.0,2.0
2020/04/04,01:00:00,0.0154,-0.4,22.1,86.2,52.43,291.0,2.0
2020/04/04,02:00:00,0.0251,-0.7,10.5,81.1,52.89,270.0,2.0
2020/04/04,03:00:00,0.026,-0.7,12.200000000000001,82.6,53.0,237.0,3.0
2020/04/04,04:00:00,0.0333,-0.8,6.2,84.5,52.21,267.0,3.0
2020/04/04,05:00:00,0.0319,-0.9,7.5,84.9,51.5,268.0,3.0
2020/04/04,06:00:00,0.0367,-0.3,6.5,83.7,51.63,281.0,3.0
2020/04/04,07:00:00,0.0376,-0.6,6.6,81.3,52.45,0.0,1.0
2020/04/04,08:00:00,0.0343,1.8,11.2,82.6,52.63,129.0,2.0
2020/04/04,09:00:00,0.0393,0.4,9.2,73.8,54.56,0.0,1.0
2020/04/04,10:00:00,0.0435,0.2,6.0,66.6,56.93,323.0,1.0
2020/04/04,11:00:00,0.0497,-0.2,4.0,56.3,60.47,320.0,3.0
2020/04/04,12:00:00,0.0517,-0.3,5.0,51.6,62.27,290.0,2.0
2020/04/04,13:00:00,0.0542,-0.4,4.2,48.4,63.71,254.0,3.0
2020/04/04,14:00:00,0.0555,-0.4,4.3,47.9,64.49,232.0,5.0
2020/04/04,15:00:00,0.0543,-0.5,4.1000000000000005,49.4,64.53,250.0,6.0
2020/04/04,16:00:00,0.0486,-0.5,4.2,58.1,62.73,240.0,8.0
2020/04/04,17:00:00,0.0458,-0.7,4.3,63.3,60.43,270.0,8.0
2020/04/04,18:00:00,0.0397,-0.8,5.2,69.7,58.03,260.0,7.0
2020/04/04,19:00:00,0.0371,-0.7,6.1000000000000005,74.1,56.46,253.0,7.0
2020/04/04,20:00:00,0.0339,-0.6,6.4,78.5,54.56,249.0,6.0
2020/04/04,21:00:00,0.0352,-1.0,4.8,79.9,53.76,261.0,4.0
2020/04/04,22:00:00,0.0388,-0.9,2.7,77.1,53.62,266.0,4.0
2020/04/04,23:00:00,0.0406,-0.9,2.7,73.5,53.8,272.0,4.0
2020/04/05,00:00:00,0.0408,-0.9,2.8,71.6,54.09,269.0,3.0
2020/04/05,01:00:00,0.04,-1.0,3.0,72.7,53.87,266.0,4.0
2020/04/05,02:00:00,0.0377,-1.0,3.3,78.5,53.11,260.0,5.0
2020/04/05,03:00:00,0.0362,-1.0,3.7,81.8,52.64,255.0,5.0
2020/04/05,04:00:00,0.0358,-0.8,4.4,81.9,52.35,258.0,4.0
2020/04/05,05:00:00,0.0369,-0.9,2.8,81.2,52.12,267.0,4.0
2020/04/05,06:00:00,0.0358,-0.8,3.5,79.4,52.44,253.0,2.0
2020/04/05,07:00:00,0.0353,-0.6,4.6,77.1,53.16,289.0,1.0
2020/04/05,08:00:00,0.0364,-0.5,3.5,75.3,53.86,281.0,2.0
2020/04/05,09:00:00,0.0374,-0.5,3.4,73.2,54.84,306.0,2.0
2020/04/05,10:00:00,0.0394,-0.5,2.9,67.5,56.51,291.0,3.0
2020/04/05,11:00:00,0.04,-0.4,2.8,65.0,57.08,266.0,5.0
2020/04/05,12:00:00,0.0373,-0.3,3.4,68.4,56.86,258.0,6.0
2020/04/05,13:00:00,0.0369,-0.3,3.3,70.0,56.9,261.0,6.0
2020/04/05,14:00:00,0.0351,-0.3,3.9,78.9,54.82,259.0,8.0
2020/04/05,15:00:00,0.0337,-0.4,3.8,85.8,53.72,276.0,6.0
2020/04/05,16:00:00,0.0334,-0.5,3.6,79.3,54.67,273.0,6.0
2020/04/05,17:00:00,0.0318,-0.7,4.2,75.5,54.63,261.0,6.0
2020/04/05,18:00:00,0.0296,-0.5,4.7,72.9,54.29,258.0,6.0
2020/04/05,19:00:00,0.0295,-0.9,3.7,75.1,53.43,266.0,6.0
2020/04/05,20:00:00,0.0291,-0.9,3.2,75.5,52.86,269.0,6.0
2020/04/05,21:00:00,0.0294,-0.9,2.9,75.2,52.64,266.0,5.0
2020/04/05,22:00:00,0.0275,-0.8,5.8999999999999995,77.1,52.45,243.0,4.0
2020/04/05,23:00:00,0.0273,-0.9,5.3,78.5,52.26,244.0,3.0
2020/04/06,00:00:00,0.0272,-0.9,2.1,90.2,50.04,269.0,2.0
2020/04/06,01:00:00,0.0262,-1.0,2.8,93.7,49.39,273.0,2.0
2020/04/06,02:00:00,0.0253,-0.9,3.1,95.0,49.33,301.0,1.0
2020/04/06,03:00:00,0.025,-1.0,3.2,95.5,49.49,320.0,2.0
2020/04/06,04:00:00,0.0209,-0.8,5.8,95.9,49.81,357.0,1.0
2020/04/06,05:00:00,0.0169,0.8,11.4,95.5,50.23,0.0,1.0
2020/04/06,06:00:00,0.0168,2.1,16.400000000000002,94.9,50.21,185.0,2.0
2020/04/06,07:00:00,0.0187,2.5,17.1,94.4,50.7,163.0,2.0
2020/04/06,08:00:00,0.0208,6.0,17.1,93.4,51.47,165.0,3.0
2020/04/06,09:00:00,0.0232,1.3,12.200000000000001,93.1,51.83,247.0,3.0
