date,time,ozone_azusa,no_azusa,no2_azusa,RH_azusa,TEMP_azusa,WINDIR_azusa,WINDSPEED_azusa
2020/05/11,13:00:00,0.074,0.9,6.8,39.3,76.62,239.0,4.0
2020/05/11,14:00:00,0.0755,0.7,6.4,38.9,76.87,259.0,5.0
2020/05/11,15:00:00,0.0631,1.1,7.1000000000000005,43.1,74.78,256.0,6.0
2020/05/11,16:00:00,0.0551,1.0,6.8,48.0,71.92,249.0,5.0
2020/05/11,17:00:00,0.0486,0.9,6.7,53.9,68.96,249.0,5.0
2020/05/11,18:00:00,0.0429,0.4,7.3,63.4,65.55,254.0,4.0
2020/05/11,19:00:00,0.039,0.3,7.5,67.9,63.31,250.0,4.0
2020/05/11,20:00:00,0.0355,0.5,9.799999999999999,69.6,62.18,241.0,3.0
2020/05/11,21:00:00,0.0344,0.5,9.1,70.6,60.8,253.0,3.0
2020/05/11,22:00:00,0.0328,0.5,8.0,71.2,59.9,259.0,2.0
2020/05/11,23:00:00,0.0293,0.5,8.1,73.7,59.06,288.0,2.0
2020/05/12,00:00:00,0.0276,0.5,4.8999999999999995,75.6,58.49,316.0,1.0
2020/05/12,01:00:00,0.0294,0.4,4.6,74.9,58.67,327.0,2.0
2020/05/12,02:00:00,0.0292,0.4,3.6,74.7,58.6,36.0,2.0
2020/05/12,03:00:00,0.0294,0.3,3.1,72.3,58.2,36.0,3.0
2020/05/12,04:00:00,0.0267,0.9,4.4,71.3,58.11,25.0,3.0
2020/05/12,05:00:00,0.0236,2.0,5.8,70.6,58.42,35.0,2.0
2020/05/12,06:00:00,0.0279,1.7,4.8,66.3,59.7,21.0,3.0
2020/05/12,07:00:00,0.0331,2.0,5.1000000000000005,61.1,61.76,340.0,2.0
2020/05/12,08:00:00,0.0418,1.8,5.3,55.0,64.15,217.0,1.0
2020/05/12,09:00:00,0.0437,1.9,5.4,50.3,66.0,257.0,2.0
2020/05/12,10:00:00,0.0404,3.0,8.200000000000001,47.8,68.03,272.0,3.0
2020/05/12,11:00:00,0.0368,2.5,10.5,51.7,68.6,257.0,4.0
2020/05/12,12:00:00,0.037,2.7,8.7,52.0,69.38,256.0,4.0
2020/05/12,13:00:00,NA,NA,NA,53.9,69.68,253.0,6.0
2020/05/12,14:00:00,NA,NA,NA,54.1,70.42,243.0,7.0
2020/05/12,15:00:00,NA,NA,NA,53.6,70.52,254.0,7.0
2020/05/12,16:00:00,0.0265,1.3,5.0,57.3,68.94,248.0,7.0
2020/05/12,17:00:00,0.0276,0.8,4.8,61.6,67.37,252.0,6.0
2020/05/12,18:00:00,0.031,0.3,5.4,59.5,65.69,255.0,5.0
2020/05/12,19:00:00,0.0348,0.4,5.5,53.4,63.78,264.0,5.0
2020/05/12,20:00:00,0.0309,0.3,5.8999999999999995,62.2,62.82,251.0,3.0
2020/05/12,21:00:00,0.0313,0.2,6.0,62.1,62.03,264.0,3.0
2020/05/12,22:00:00,0.0316,0.2,3.4,63.7,61.15,301.0,2.0
2020/05/12,23:00:00,0.0261,0.2,2.5,65.4,59.49,36.0,2.0
2020/05/13,00:00:00,0.0224,0.2,2.0,69.5,58.34,15.0,4.0
2020/05/13,01:00:00,0.0207,0.2,1.9,72.0,57.62,21.0,4.0
2020/05/13,02:00:00,0.0193,0.3,1.9,71.1,57.29,30.0,3.0
2020/05/13,03:00:00,0.0166,1.0,4.2,72.6,56.43,58.0,2.0
2020/05/13,04:00:00,0.0121,4.3,5.6,74.1,55.84,31.0,3.0
2020/05/13,05:00:00,0.0121,1.6,3.2,71.4,56.28,21.0,3.0
2020/05/13,06:00:00,0.0168,3.1,4.6,66.1,58.88,36.0,2.0
2020/05/13,07:00:00,0.0232,4.8,8.9,62.3,61.14,258.0,1.0
2020/05/13,08:00:00,0.032,3.3,8.0,56.8,63.74,0.0,1.0
2020/05/13,09:00:00,0.0378,2.4,5.8999999999999995,52.8,65.09,186.0,2.0
2020/05/13,10:00:00,0.0432,1.6,4.8,48.1,67.45,244.0,2.0
2020/05/13,11:00:00,0.0448,1.6,5.8,46.1,68.75,273.0,3.0
2020/05/13,12:00:00,0.0538,1.3,6.4,42.7,70.87,294.0,3.0
2020/05/13,13:00:00,0.0534,1.5,9.700000000000001,45.1,71.27,228.0,5.0
2020/05/13,14:00:00,0.0565,0.9,6.8999999999999995,44.8,70.98,241.0,5.0
2020/05/13,15:00:00,0.0565,0.9,5.6,42.3,71.43,246.0,5.0
2020/05/13,16:00:00,0.0504,1.1,6.4,42.5,71.05,242.0,5.0
2020/05/13,17:00:00,0.0463,0.7,5.7,42.5,69.33,254.0,5.0
2020/05/13,18:00:00,0.0379,0.3,8.1,43.9,67.32,249.0,4.0
2020/05/13,19:00:00,0.0327,0.3,10.5,49.2,64.86,240.0,3.0
2020/05/13,20:00:00,0.0267,0.4,10.5,56.9,62.94,300.0,1.0
2020/05/13,21:00:00,0.029,0.2,5.0,59.0,61.14,25.0,3.0
2020/05/13,22:00:00,0.0272,0.2,4.8,60.9,60.52,36.0,2.0
2020/05/13,23:00:00,0.026,0.2,3.6,64.4,59.24,36.0,3.0
2020/05/14,00:00:00,0.0243,0.2,2.7,66.3,58.32,13.0,4.0
2020/05/14,01:00:00,0.0231,0.2,2.5,67.4,57.85,14.0,4.0
2020/05/14,02:00:00,0.0236,0.3,2.9,66.3,57.74,33.0,3.0
2020/05/14,03:00:00,0.0208,0.8,5.2,67.3,57.21,32.0,3.0
2020/05/14,04:00:00,0.0218,1.9,4.4,66.6,57.02,29.0,4.0
2020/05/14,05:00:00,0.0219,1.3,2.9,65.6,57.36,21.0,5.0
2020/05/14,06:00:00,0.0247,1.3,3.0,59.8,60.3,19.0,3.0
2020/05/14,07:00:00,0.0291,3.1,7.1000000000000005,58.9,63.59,197.0,2.0
2020/05/14,08:00:00,0.0356,2.4,5.8999999999999995,55.8,65.13,216.0,2.0
2020/05/14,09:00:00,0.0407,1.8,4.8999999999999995,49.5,67.88,0.0,1.0
2020/05/14,10:00:00,0.0436,1.8,5.6,45.9,70.12,252.0,2.0
2020/05/14,11:00:00,0.0496,1.6,5.8,43.3,72.72,277.0,2.0
2020/05/14,12:00:00,0.0521,1.9,8.1,39.4,75.88,236.0,5.0
2020/05/14,13:00:00,0.0541,1.9,8.5,45.3,75.21,229.0,7.0
2020/05/14,14:00:00,0.0592,1.2,6.8,42.3,74.93,250.0,6.0
2020/05/14,15:00:00,0.0525,1.0,5.3,38.8,74.9,243.0,5.0
2020/05/14,16:00:00,0.0459,0.9,4.8999999999999995,38.8,74.84,242.0,4.0
2020/05/14,17:00:00,0.0374,0.9,6.1000000000000005,42.6,73.76,244.0,4.0
2020/05/14,18:00:00,0.0329,0.4,7.5,47.9,70.87,273.0,4.0
2020/05/14,19:00:00,0.0265,0.5,10.1,53.1,68.59,228.0,3.0
2020/05/14,20:00:00,0.0239,0.9,8.3,58.8,66.75,174.0,1.0
2020/05/14,21:00:00,0.0224,0.4,6.2,61.9,64.8,26.0,2.0
2020/05/14,22:00:00,0.0213,0.4,4.8999999999999995,65.4,63.34,13.0,2.0
2020/05/14,23:00:00,0.0204,0.4,5.0,67.1,62.48,31.0,3.0
2020/05/15,00:00:00,0.0191,0.5,5.5,68.0,62.06,35.0,2.0
2020/05/15,01:00:00,0.0194,0.3,3.4,69.5,60.96,11.0,3.0
2020/05/15,02:00:00,0.0189,0.3,2.9,69.9,60.45,10.0,3.0
2020/05/15,03:00:00,0.0181,0.5,3.6,70.4,59.66,22.0,3.0
2020/05/15,04:00:00,0.0181,0.7,3.1,70.6,59.13,27.0,4.0
2020/05/15,05:00:00,0.0131,5.4,7.5,71.0,59.39,16.0,2.0
2020/05/15,06:00:00,0.0203,3.2,5.0,66.4,62.81,0.0,1.0
2020/05/15,07:00:00,0.0259,3.6,6.6,66.1,64.88,0.0,1.0
2020/05/15,08:00:00,0.033,3.4,4.8,59.9,66.58,177.0,2.0
2020/05/15,09:00:00,0.0375,3.0,4.1000000000000005,54.8,68.96,200.0,2.0
2020/05/15,10:00:00,0.0435,1.4,3.9,50.3,71.36,204.0,2.0
2020/05/15,11:00:00,0.0497,1.2,4.8999999999999995,44.0,74.13,253.0,2.0
2020/05/15,12:00:00,0.0578,0.9,4.6,40.2,76.86,276.0,2.0
2020/05/15,13:00:00,0.0667,0.9,6.2,40.3,78.83,248.0,4.0
2020/05/15,14:00:00,0.074,0.8,6.6,42.0,79.12,260.0,4.0
2020/05/15,15:00:00,0.0727,0.8,7.7,40.7,79.79,259.0,5.0
2020/05/15,16:00:00,0.0725,0.7,8.3,41.0,79.04,238.0,4.0
2020/05/15,17:00:00,0.0623,0.6,9.4,39.4,77.7,238.0,4.0
2020/05/15,18:00:00,0.0483,0.3,9.6,40.6,74.81,251.0,4.0
2020/05/15,19:00:00,0.0299,0.3,11.5,48.9,70.46,239.0,3.0
2020/05/15,20:00:00,0.0214,0.6,13.899999999999999,58.1,67.59,249.0,2.0
2020/05/15,21:00:00,0.0201,0.5,13.5,61.7,66.27,253.0,1.0
2020/05/15,22:00:00,0.0206,0.6,9.9,62.4,65.52,0.0,1.0
2020/05/15,23:00:00,0.0164,0.9,13.5,62.6,65.31,0.0,1.0
2020/05/16,00:00:00,0.0177,0.7,10.5,65.0,64.63,0.0,1.0
2020/05/16,01:00:00,0.008,0.9,9.9,68.2,63.49,59.0,2.0
2020/05/16,02:00:00,0.0091,1.1,12.8,69.1,62.92,90.0,2.0
2020/05/16,03:00:00,0.0096,1.2,11.799999999999999,69.5,62.47,0.0,0.0
2020/05/16,04:00:00,0.0052,3.6,14.5,71.0,62.0,0.0,0.0
2020/05/16,05:00:00,0.0043,16.2,21.0,69.2,62.97,259.0,1.0
2020/05/16,06:00:00,0.025,2.3,6.4,65.4,65.2,275.0,2.0
2020/05/16,07:00:00,0.0294,3.2,8.3,58.1,68.63,242.0,2.0
2020/05/16,08:00:00,0.0341,3.9,10.5,52.7,71.41,256.0,2.0
2020/05/16,09:00:00,0.048,1.9,7.9,48.8,73.96,247.0,3.0
2020/05/16,10:00:00,0.0587,1.7,9.1,43.9,77.21,254.0,3.0
