date,time,ozone_santaClarita,no_santaClarita,no2_santaClarita,RH_santaClarita,TEMP_santaClarita,WINDIR_santaClarita,WINDSPEED_santaClarita
2020/01/14,06:00:00,0.001,24.9,14.5,91.9,32.05,134.0,2.0
2020/01/14,07:00:00,0.0022,34.1,18.0,88.3,33.88,142.0,2.0
2020/01/14,08:00:00,0.0041,44.8,19.400000000000002,73.8,40.83,0.0,0.0
2020/01/14,09:00:00,0.0111,31.6,21.9,60.0,47.59,0.0,1.0
2020/01/14,10:00:00,0.0231,9.0,14.1,48.6,52.96,0.0,1.0
2020/01/14,11:00:00,0.0362,3.7,8.1,32.4,59.29,0.0,1.0
2020/01/14,12:00:00,0.038,5.4,16.299999999999997,49.6,59.5,158.0,7.0
2020/01/14,13:00:00,0.039,4.6,16.8,45.1,60.92,163.0,6.0
2020/01/14,14:00:00,0.0391,4.2,18.0,41.3,61.75,167.0,5.0
2020/01/14,15:00:00,0.0379,3.4,20.7,40.6,61.8,171.0,4.0
2020/01/14,16:00:00,0.0389,1.4,16.6,44.5,59.91,242.0,2.0
2020/01/14,17:00:00,0.0324,0.7,15.2,54.7,55.28,23.0,1.0
2020/01/14,18:00:00,0.0301,0.5,9.0,48.1,52.26,331.0,2.0
2020/01/14,19:00:00,0.0116,0.9,19.3,58.0,47.43,165.0,2.0
2020/01/14,20:00:00,0.0087,0.9,19.0,73.4,43.63,162.0,2.0
2020/01/14,21:00:00,0.0091,1.7,18.5,72.1,43.8,192.0,1.0
2020/01/14,22:00:00,0.0137,0.7,13.6,74.9,42.29,140.0,2.0
2020/01/14,23:00:00,0.0132,0.4,11.700000000000001,78.7,40.55,135.0,1.0
2020/01/15,00:00:00,0.0101,0.5,9.2,83.9,38.07,118.0,2.0
2020/01/15,01:00:00,0.0085,0.5,9.2,87.5,36.13,127.0,1.0
2020/01/15,02:00:00,0.0084,0.5,8.3,88.9,35.39,121.0,2.0
2020/01/15,03:00:00,0.0085,0.4,7.5,89.7,34.37,0.0,1.0
2020/01/15,04:00:00,0.0013,12.200000000000001,13.299999999999999,92.1,32.88,151.0,1.0
2020/01/15,05:00:00,0.0013,12.4,14.4,91.4,32.7,126.0,2.0
2020/01/15,06:00:00,0.0011,34.6,17.1,85.0,32.33,131.0,2.0
2020/01/15,07:00:00,0.0016,60.199999999999996,18.2,78.7,33.37,0.0,1.0
2020/01/15,08:00:00,0.0038,40.599999999999994,17.5,77.7,38.76,0.0,1.0
2020/01/15,09:00:00,0.0089,25.0,18.1,63.8,45.91,0.0,0.0
2020/01/15,10:00:00,0.0199,14.8,17.2,46.7,52.64,0.0,1.0
2020/01/15,11:00:00,0.0381,2.5,6.6,35.6,57.49,335.0,2.0
2020/01/15,12:00:00,0.0394,2.6,7.3,29.3,60.46,324.0,1.0
2020/01/15,13:00:00,0.0415,2.1,7.9,24.7,64.25,337.0,1.0
2020/01/15,14:00:00,0.0434,2.0,9.6,26.5,65.21,178.0,2.0
2020/01/15,15:00:00,0.0465,2.1,16.8,36.8,64.13,169.0,6.0
2020/01/15,16:00:00,0.036,2.8,27.2,37.3,61.92,181.0,5.0
2020/01/15,17:00:00,0.0239,1.7,34.3,55.0,57.97,178.0,3.0
2020/01/15,18:00:00,0.0099,1.7,36.900000000000006,64.9,52.35,0.0,1.0
2020/01/15,19:00:00,0.0056,2.1,33.8,74.8,47.92,131.0,1.0
2020/01/15,20:00:00,0.0026,4.6,30.200000000000003,73.0,44.8,138.0,2.0
2020/01/15,21:00:00,0.0028,6.1000000000000005,25.3,77.7,42.35,132.0,2.0
2020/01/15,22:00:00,0.0043,1.5,19.599999999999998,80.8,40.59,137.0,1.0
2020/01/15,23:00:00,0.0033,1.4,18.8,84.7,39.08,132.0,1.0
2020/01/16,00:00:00,0.0034,1.8,15.5,88.3,38.0,135.0,2.0
2020/01/16,01:00:00,0.0048,0.8,13.799999999999999,88.4,36.93,128.0,1.0
2020/01/16,02:00:00,0.0031,1.7,13.0,90.6,35.79,150.0,2.0
2020/01/16,03:00:00,0.0019,2.6,12.6,91.2,34.88,0.0,1.0
2020/01/16,04:00:00,0.0012,8.0,14.7,92.2,34.45,122.0,2.0
2020/01/16,05:00:00,0.0013,13.899999999999999,17.9,90.0,35.48,0.0,0.0
2020/01/16,06:00:00,0.001,19.2,21.9,84.4,37.03,0.0,0.0
2020/01/16,07:00:00,0.0015,31.4,22.9,82.3,38.68,0.0,1.0
2020/01/16,08:00:00,0.0032,28.6,23.8,76.2,40.69,0.0,0.0
2020/01/16,09:00:00,0.005,34.8,25.1,71.1,43.91,342.0,2.0
2020/01/16,10:00:00,0.0189,10.3,19.5,70.4,48.29,244.0,1.0
2020/01/16,11:00:00,0.0363,3.4,14.200000000000001,70.3,51.89,200.0,7.0
2020/01/16,12:00:00,0.0346,5.8,17.9,63.8,53.07,212.0,7.0
2020/01/16,13:00:00,0.0394,3.5,13.799999999999999,61.9,54.15,167.0,8.0
2020/01/16,14:00:00,0.0414,1.8,10.7,58.1,54.78,194.0,7.0
2020/01/16,15:00:00,0.0425,1.7,10.5,54.6,54.78,189.0,7.0
2020/01/16,16:00:00,0.041,0.8,9.6,63.5,51.97,210.0,6.0
2020/01/16,17:00:00,0.04,0.7,7.7,69.3,50.0,208.0,6.0
2020/01/16,18:00:00,0.0391,1.3,7.4,71.7,49.0,183.0,9.0
2020/01/16,19:00:00,0.0371,0.4,7.2,82.8,47.15,201.0,7.0
2020/01/16,20:00:00,0.0364,0.3,6.3,86.5,46.26,216.0,3.0
2020/01/16,21:00:00,0.038,0.3,4.7,91.5,46.48,181.0,8.0
2020/01/16,22:00:00,0.0364,0.3,5.3,92.8,46.12,185.0,7.0
2020/01/16,23:00:00,0.0295,0.2,8.1,94.2,46.01,185.0,4.0
2020/01/17,00:00:00,0.032,0.1,7.0,91.4,46.58,193.0,7.0
2020/01/17,01:00:00,0.0335,0.2,5.2,91.6,46.75,172.0,5.0
2020/01/17,02:00:00,0.0311,0.2,5.3,92.0,46.76,194.0,3.0
2020/01/17,03:00:00,0.0314,0.2,4.3,82.0,45.86,317.0,2.0
2020/01/17,04:00:00,0.0315,0.3,5.5,75.9,44.82,269.0,2.0
2020/01/17,05:00:00,0.021,0.4,10.200000000000001,80.9,41.95,224.0,1.0
2020/01/17,06:00:00,0.0079,2.0,16.299999999999997,91.4,38.64,123.0,2.0
2020/01/17,07:00:00,0.0033,17.0,21.9,91.8,38.04,163.0,1.0
2020/01/17,08:00:00,0.0097,15.7,15.100000000000001,87.9,41.08,88.0,1.0
2020/01/17,09:00:00,0.0211,6.5,11.4,71.0,46.53,0.0,0.0
2020/01/17,10:00:00,0.0306,4.7,8.4,54.6,50.86,324.0,1.0
2020/01/17,11:00:00,0.0375,1.7,4.7,43.3,53.95,36.0,2.0
2020/01/17,12:00:00,0.0415,1.0,2.8,33.6,57.47,12.0,4.0
2020/01/17,13:00:00,0.0454,0.5,2.0,24.6,58.63,65.0,5.0
2020/01/17,14:00:00,0.0462,0.6,2.1,24.0,59.51,63.0,6.0
2020/01/17,15:00:00,0.0455,0.5,1.9,25.4,59.2,47.0,7.0
2020/01/17,16:00:00,0.0448,0.4,2.4,25.0,59.06,48.0,5.0
2020/01/17,17:00:00,0.0385,0.6,4.5,28.4,55.46,21.0,3.0
2020/01/17,18:00:00,0.0325,0.7,6.7,32.3,51.79,356.0,3.0
2020/01/17,19:00:00,0.0138,2.8,22.2,46.6,48.87,313.0,2.0
2020/01/17,20:00:00,0.0185,0.5,15.100000000000001,50.4,46.94,334.0,2.0
2020/01/17,21:00:00,0.0108,2.1,21.1,58.0,45.04,291.0,1.0
2020/01/17,22:00:00,0.0165,1.2,15.8,58.3,44.25,314.0,2.0
2020/01/17,23:00:00,0.0175,1.5,15.9,56.8,44.49,311.0,2.0
2020/01/18,00:00:00,0.0175,0.8,13.2,57.2,44.05,271.0,3.0
2020/01/18,01:00:00,0.0176,0.5,11.4,57.6,42.3,0.0,1.0
2020/01/18,02:00:00,0.0055,2.9,16.6,57.4,39.54,0.0,1.0
2020/01/18,03:00:00,0.0121,0.6,14.7,60.4,40.74,340.0,2.0
2020/01/18,04:00:00,0.0162,0.7,11.799999999999999,55.8,41.41,288.0,1.0
2020/01/18,05:00:00,0.0232,1.4,11.5,51.1,42.8,339.0,4.0
2020/01/18,06:00:00,0.0183,1.4,17.2,49.3,43.49,323.0,3.0
2020/01/18,07:00:00,0.0186,3.4,18.2,49.5,43.76,340.0,5.0
2020/01/18,08:00:00,0.028,4.3,12.0,38.0,50.8,334.0,6.0
2020/01/18,09:00:00,0.0383,1.7,4.8,29.0,56.7,36.0,6.0
2020/01/18,10:00:00,0.0447,0.4,1.4,22.2,59.48,38.0,10.0
2020/01/18,11:00:00,0.0459,0.6,1.5,19.0,60.71,42.0,12.0
2020/01/18,12:00:00,0.0464,0.5,1.6,17.8,61.74,43.0,12.0
2020/01/18,13:00:00,0.0461,0.4,1.4,14.9,62.74,46.0,12.0
2020/01/18,14:00:00,0.0447,0.4,1.6,16.0,63.11,37.0,10.0
2020/01/18,15:00:00,0.0445,0.3,1.5,17.5,63.18,27.0,9.0
2020/01/18,16:00:00,0.0437,0.4,2.0,18.0,62.0,14.0,7.0
2020/01/18,17:00:00,0.0381,0.8,4.7,23.4,58.53,343.0,7.0
2020/01/18,18:00:00,0.0368,0.4,5.0,24.4,56.75,334.0,6.0
2020/01/18,19:00:00,0.0354,0.3,5.8999999999999995,21.6,55.57,340.0,6.0
2020/01/18,20:00:00,0.0355,0.4,5.3,25.5,55.01,337.0,6.0
2020/01/18,21:00:00,0.0311,0.4,7.2,31.2,51.91,344.0,5.0
2020/01/18,22:00:00,0.0342,0.3,4.0,28.9,52.61,332.0,6.0
2020/01/18,23:00:00,0.0368,0.1,3.1,26.0,53.44,336.0,9.0
2020/01/19,00:00:00,0.0367,0.3,2.7,25.6,53.07,340.0,8.0
2020/01/19,01:00:00,0.0385,0.1,2.3,23.8,53.23,340.0,9.0
2020/01/19,02:00:00,0.0375,0.1,2.4,25.8,51.7,333.0,8.0
2020/01/19,03:00:00,0.0384,0.1,2.5,24.1,52.52,319.0,7.0
2020/01/19,04:00:00,0.0373,0.2,2.8,24.6,51.89,316.0,4.0
2020/01/19,05:00:00,0.0384,0.2,2.8,22.8,53.15,328.0,7.0
2020/01/19,06:00:00,0.0381,0.2,2.9,23.3,53.25,350.0,6.0
2020/01/19,07:00:00,0.035,0.6,4.8,24.6,53.06,334.0,6.0
2020/01/19,08:00:00,0.0365,1.0,4.5,21.0,58.49,332.0,6.0
2020/01/19,09:00:00,0.0417,0.5,1.8,16.7,62.59,17.0,7.0
2020/01/19,10:00:00,0.0427,0.5,1.5,15.5,63.78,21.0,9.0
2020/01/19,11:00:00,0.0427,0.6,1.7,13.9,65.16,25.0,7.0
2020/01/19,12:00:00,0.0433,0.4,1.7,13.2,65.51,42.0,8.0
2020/01/19,13:00:00,0.0416,0.3,2.0,14.1,64.77,37.0,6.0
2020/01/19,14:00:00,0.0396,0.4,2.4,14.6,64.03,28.0,6.0
2020/01/19,15:00:00,0.0382,0.4,2.9,15.6,63.71,19.0,4.0
2020/01/19,16:00:00,0.0389,0.3,2.8,11.7,63.52,36.0,4.0
2020/01/19,17:00:00,0.0387,0.2,3.0,10.3,63.25,17.0,4.0
2020/01/19,18:00:00,0.0373,0.3,3.7,16.5,63.1,36.0,2.0
2020/01/19,19:00:00,0.037,0.2,4.2,19.7,63.16,322.0,3.0
2020/01/19,20:00:00,0.0369,0.2,3.5,21.1,62.23,357.0,3.0
2020/01/19,21:00:00,0.0231,0.2,10.4,31.6,56.83,151.0,1.0
2020/01/19,22:00:00,0.0157,0.4,12.4,37.3,54.26,0.0,1.0
2020/01/19,23:00:00,0.0169,0.5,10.0,41.8,51.83,122.0,2.0
2020/01/20,00:00:00,0.0172,0.4,9.1,38.6,50.91,125.0,2.0
2020/01/20,01:00:00,0.0183,0.2,7.7,38.3,50.34,129.0,2.0
2020/01/20,02:00:00,0.0163,0.4,7.8,40.1,49.42,143.0,2.0
2020/01/20,03:00:00,0.0178,0.2,6.6,47.3,49.55,129.0,2.0
2020/01/20,04:00:00,0.0148,0.4,9.700000000000001,49.6,49.56,119.0,2.0
2020/01/20,05:00:00,0.0096,2.7,14.9,50.8,49.33,139.0,2.0
2020/01/20,06:00:00,0.0058,2.9,20.5,50.0,49.48,120.0,2.0
2020/01/20,07:00:00,0.0026,24.7,24.9,53.3,48.7,133.0,1.0
2020/01/20,08:00:00,0.0041,14.9,21.7,53.0,49.95,0.0,1.0
2020/01/20,09:00:00,0.0078,22.700000000000003,21.7,49.0,53.03,130.0,1.0
2020/01/20,10:00:00,0.0073,24.9,25.7,43.3,56.31,0.0,1.0
2020/01/20,11:00:00,0.0201,9.799999999999999,20.9,39.3,59.28,165.0,3.0
2020/01/20,12:00:00,0.0269,7.4,19.3,41.9,59.96,154.0,6.0
2020/01/20,13:00:00,0.0336,5.8,18.3,40.2,61.08,171.0,6.0
2020/01/20,14:00:00,0.0311,4.1000000000000005,22.2,40.8,60.17,179.0,6.0
2020/01/20,15:00:00,0.0291,3.3,24.6,38.3,59.93,181.0,6.0
2020/01/20,16:00:00,0.0265,1.8,25.7,39.6,58.89,178.0,6.0
2020/01/20,17:00:00,0.0213,0.9,28.6,47.7,57.52,189.0,4.0
2020/01/20,18:00:00,0.0177,1.1,29.4,57.5,56.66,199.0,2.0
2020/01/20,19:00:00,0.0236,0.7,17.9,69.3,55.35,0.0,1.0
2020/01/20,20:00:00,0.0196,0.5,18.1,73.8,54.8,0.0,1.0
2020/01/20,21:00:00,0.0214,0.5,18.599999999999998,77.4,54.65,196.0,3.0
2020/01/20,22:00:00,0.028,0.3,11.1,74.9,54.2,178.0,2.0
2020/01/20,23:00:00,0.0249,0.3,10.200000000000001,79.7,52.79,0.0,0.0
2020/01/21,00:00:00,0.0189,1.4,13.899999999999999,74.9,51.64,161.0,2.0
2020/01/21,01:00:00,0.0268,0.6,9.4,73.4,50.58,293.0,3.0
2020/01/21,02:00:00,0.0274,0.2,4.3,79.2,50.03,15.0,1.0
2020/01/21,03:00:00,0.0269,0.2,4.5,82.7,49.58,0.0,0.0
2020/01/21,04:00:00,0.0206,0.3,5.3,77.2,49.41,0.0,1.0
2020/01/21,05:00:00,0.0165,0.4,6.5,75.5,49.14,0.0,1.0
2020/01/21,06:00:00,0.0067,5.0,14.200000000000001,75.9,48.56,0.0,1.0
2020/01/21,07:00:00,0.0025,12.0,16.8,74.7,47.65,125.0,2.0
2020/01/21,08:00:00,0.0089,11.2,14.7,83.2,50.49,0.0,0.0
2020/01/21,09:00:00,0.025,4.6,11.2,71.4,53.43,323.0,1.0
2020/01/21,10:00:00,0.0304,2.8,8.6,65.1,55.21,341.0,3.0
2020/01/21,11:00:00,0.0316,3.9,10.6,56.4,56.49,252.0,2.0
2020/01/21,12:00:00,0.042,1.1,6.6,53.0,57.41,159.0,4.0
2020/01/21,13:00:00,0.0397,1.0,6.2,58.3,57.8,292.0,3.0
2020/01/21,14:00:00,0.0413,0.6,5.4,49.5,57.92,172.0,3.0
2020/01/21,15:00:00,0.0404,0.7,6.6,51.0,58.12,174.0,5.0
2020/01/21,16:00:00,0.0366,0.7,9.9,51.5,56.97,169.0,5.0
2020/01/21,17:00:00,0.0363,0.3,7.7,51.5,55.95,0.0,0.0
2020/01/21,18:00:00,0.0339,0.6,6.8,56.6,54.19,349.0,3.0
2020/01/21,19:00:00,0.0318,0.3,6.1000000000000005,60.0,52.28,36.0,3.0
2020/01/21,20:00:00,0.0275,0.5,7.8,62.8,50.12,29.0,1.0
2020/01/21,21:00:00,0.0255,0.2,6.1000000000000005,82.7,48.81,0.0,1.0
2020/01/21,22:00:00,0.0114,1.2,11.4,88.7,46.26,0.0,1.0
2020/01/21,23:00:00,0.0086,0.5,10.8,82.0,44.23,124.0,1.0
2020/01/22,00:00:00,0.0069,0.5,7.6,79.8,43.11,160.0,1.0
2020/01/22,01:00:00,0.004,0.7,7.8,93.0,41.86,129.0,1.0
2020/01/22,02:00:00,0.0023,2.0,8.3,94.4,41.0,131.0,1.0
2020/01/22,03:00:00,0.0014,4.3,8.5,94.7,40.58,0.0,1.0
2020/01/22,04:00:00,0.001,7.7,8.6,94.8,40.52,122.0,1.0
2020/01/22,05:00:00,0.0014,9.6,8.9,95.3,40.25,0.0,1.0
2020/01/22,06:00:00,0.0012,30.599999999999998,9.2,95.1,40.12,116.0,1.0
2020/01/22,07:00:00,0.0017,67.9,12.1,93.5,41.56,0.0,1.0
2020/01/22,08:00:00,0.005,39.300000000000004,14.4,83.1,47.47,0.0,1.0
2020/01/22,09:00:00,0.0148,13.100000000000001,14.1,65.6,55.15,0.0,0.0
2020/01/22,10:00:00,0.0301,4.0,7.7,53.4,59.49,278.0,2.0
2020/01/22,11:00:00,0.0329,3.5,7.7,46.7,62.38,147.0,1.0
2020/01/22,12:00:00,0.0343,3.0,7.2,45.6,65.15,144.0,2.0
2020/01/22,13:00:00,0.0373,1.8,5.2,39.9,68.45,0.0,1.0
2020/01/22,14:00:00,0.0357,2.9,8.8,42.5,67.65,174.0,4.0
2020/01/22,15:00:00,0.0387,1.1,4.7,37.9,67.95,287.0,3.0
2020/01/22,16:00:00,0.035,1.5,6.4,37.3,66.32,281.0,5.0
2020/01/22,17:00:00,0.0326,1.0,8.0,40.1,62.79,307.0,6.0
2020/01/22,18:00:00,0.0293,0.5,9.1,43.7,60.28,308.0,3.0
2020/01/22,19:00:00,0.0146,1.0,14.5,43.9,55.71,302.0,1.0
2020/01/22,20:00:00,0.0057,2.0,19.400000000000002,72.3,50.56,116.0,2.0
2020/01/22,21:00:00,0.0057,1.6,16.8,79.5,47.98,108.0,3.0
2020/01/22,22:00:00,0.011,0.6,11.1,79.9,47.27,111.0,2.0
2020/01/22,23:00:00,0.0057,1.9,13.700000000000001,80.4,46.2,179.0,2.0
2020/01/23,00:00:00,0.0021,3.3,14.3,81.0,45.18,0.0,1.0
2020/01/23,01:00:00,0.0039,1.5,16.0,77.2,44.64,144.0,1.0
2020/01/23,02:00:00,0.0058,0.8,11.1,86.8,43.22,112.0,1.0
2020/01/23,03:00:00,0.0074,0.4,8.1,87.0,42.91,134.0,2.0
2020/01/23,04:00:00,0.0108,0.5,10.0,83.8,44.19,134.0,3.0
2020/01/23,05:00:00,0.0062,2.8,14.5,84.3,43.73,139.0,2.0
2020/01/23,06:00:00,0.002,17.7,19.900000000000002,83.8,43.58,136.0,1.0
2020/01/23,07:00:00,0.0031,23.7,20.2,82.6,43.86,118.0,2.0
2020/01/23,08:00:00,0.0077,31.099999999999998,22.2,65.0,52.28,0.0,0.0
2020/01/23,09:00:00,0.0253,6.8999999999999995,12.7,49.5,60.03,280.0,3.0
2020/01/23,10:00:00,0.0329,3.0,6.8999999999999995,40.2,64.96,272.0,4.0
2020/01/23,11:00:00,0.0387,1.5,4.1000000000000005,29.3,69.77,21.0,2.0
2020/01/23,12:00:00,0.0433,0.5,1.5,22.2,72.15,54.0,8.0
2020/01/23,13:00:00,0.0431,0.8,2.3,24.1,72.3,52.0,8.0
2020/01/23,14:00:00,0.0432,0.7,2.3,24.2,72.63,65.0,6.0
2020/01/23,15:00:00,0.0429,0.5,2.6,25.3,71.93,64.0,6.0
2020/01/23,16:00:00,0.041,0.4,2.7,28.1,70.72,58.0,5.0
2020/01/23,17:00:00,0.0353,0.8,5.5,29.8,67.35,19.0,4.0
2020/01/23,18:00:00,0.0236,0.9,11.299999999999999,34.4,61.47,335.0,2.0
2020/01/23,19:00:00,0.0062,1.9,22.9,51.7,55.14,145.0,3.0
2020/01/23,20:00:00,0.0031,3.6,22.2,61.7,52.14,0.0,0.0
2020/01/23,21:00:00,0.0023,5.0,24.5,62.1,51.45,110.0,1.0
2020/01/23,22:00:00,0.0057,2.1,19.3,65.4,49.26,129.0,3.0
2020/01/23,23:00:00,0.0109,0.5,13.700000000000001,67.9,48.39,129.0,2.0
2020/01/24,00:00:00,0.0151,0.3,8.8,68.4,47.99,129.0,2.0
2020/01/24,01:00:00,0.0147,0.3,7.9,67.0,46.37,137.0,2.0
2020/01/24,02:00:00,0.0117,0.6,9.9,73.9,45.39,130.0,2.0
2020/01/24,03:00:00,0.0101,1.8,10.200000000000001,71.5,44.41,0.0,1.0
2020/01/24,04:00:00,0.0085,0.6,11.9,77.0,43.92,125.0,2.0
2020/01/24,05:00:00,0.0042,3.2,16.7,76.8,43.37,137.0,2.0
2020/01/24,06:00:00,0.0015,15.100000000000001,18.2,80.1,42.21,146.0,2.0
2020/01/24,07:00:00,0.0032,24.1,19.7,74.0,43.88,123.0,1.0
2020/01/24,08:00:00,0.007,40.5,22.8,58.3,51.41,0.0,1.0
2020/01/24,09:00:00,0.0154,28.1,22.700000000000003,39.0,61.47,0.0,0.0
2020/01/24,10:00:00,0.0363,2.2,5.7,25.7,68.74,0.0,1.0
2020/01/24,11:00:00,0.0365,1.5,4.4,25.3,72.71,337.0,1.0
2020/01/24,12:00:00,0.0355,1.8,5.4,22.8,74.83,332.0,4.0
2020/01/24,13:00:00,0.0383,0.8,2.1,22.7,74.52,335.0,11.0
2020/01/24,14:00:00,0.0373,1.5,3.9,22.3,73.16,313.0,8.0
2020/01/24,15:00:00,0.0353,1.2,2.3,23.1,73.91,346.0,10.0
2020/01/24,16:00:00,0.0337,0.9,3.4,23.2,71.47,346.0,7.0
2020/01/24,17:00:00,0.0304,1.3,6.0,29.8,66.78,298.0,7.0
2020/01/24,18:00:00,0.033,0.4,3.5,33.6,64.32,332.0,5.0
2020/01/24,19:00:00,0.0346,0.3,1.3,41.7,62.68,352.0,8.0
2020/01/24,20:00:00,0.0315,0.3,2.7,44.4,60.26,36.0,3.0
2020/01/24,21:00:00,0.0201,0.6,10.4,47.7,57.22,161.0,2.0
2020/01/24,22:00:00,0.0215,0.2,6.7,47.7,55.99,93.0,2.0
2020/01/24,23:00:00,0.0159,0.6,9.1,57.7,50.08,116.0,2.0
2020/01/25,00:00:00,0.017,0.3,7.0,57.5,48.29,126.0,2.0
2020/01/25,01:00:00,0.0133,0.7,9.1,59.0,46.4,143.0,2.0
2020/01/25,02:00:00,0.0167,0.3,6.7,60.7,44.82,132.0,3.0
2020/01/25,03:00:00,0.0181,0.2,7.2,59.1,44.87,129.0,3.0
2020/01/25,04:00:00,0.0162,0.3,7.7,62.9,43.39,146.0,1.0
2020/01/25,05:00:00,0.0106,0.6,10.3,71.1,41.23,150.0,1.0
2020/01/25,06:00:00,0.0023,14.6,20.7,68.6,41.79,135.0,1.0
2020/01/25,07:00:00,0.0051,12.200000000000001,19.2,63.5,43.64,151.0,2.0
2020/01/25,08:00:00,0.0122,15.2,18.599999999999998,46.5,53.47,0.0,1.0
2020/01/25,09:00:00,0.0228,11.700000000000001,16.7,34.2,62.37,277.0,3.0
2020/01/25,10:00:00,0.0379,1.2,3.4,27.3,68.86,36.0,3.0
2020/01/25,11:00:00,0.0408,0.6,1.6,25.6,71.58,46.0,5.0
2020/01/25,12:00:00,0.0417,0.4,1.6,23.9,72.5,78.0,4.0
2020/01/25,13:00:00,0.0429,0.5,1.9,20.8,73.85,59.0,4.0
2020/01/25,14:00:00,0.0433,0.4,2.0,24.0,73.14,74.0,3.0
2020/01/25,15:00:00,0.043,0.4,2.6,24.5,74.03,92.0,2.0
2020/01/25,16:00:00,0.0398,1.0,5.0,24.9,73.39,33.0,1.0
2020/01/25,17:00:00,0.0261,0.5,10.4,39.5,66.43,170.0,1.0
2020/01/25,18:00:00,0.0085,1.2,23.8,48.7,60.07,127.0,2.0
2020/01/25,19:00:00,0.0063,1.1,26.599999999999998,55.9,56.14,130.0,2.0
2020/01/25,20:00:00,0.0062,1.1,21.2,66.1,53.21,119.0,2.0
2020/01/25,21:00:00,0.0061,1.1,18.9,73.5,50.89,143.0,1.0
2020/01/25,22:00:00,0.006,1.5,16.400000000000002,77.3,49.73,135.0,2.0
2020/01/25,23:00:00,0.0046,1.4,15.4,72.2,47.88,0.0,1.0
2020/01/26,00:00:00,0.0019,3.8,14.4,76.6,46.56,140.0,2.0
2020/01/26,01:00:00,0.0048,1.1,13.4,79.8,45.77,0.0,1.0
2020/01/26,02:00:00,0.0021,2.2,12.5,88.6,44.69,0.0,1.0
2020/01/26,03:00:00,0.0019,4.2,12.4,87.7,43.29,147.0,1.0
2020/01/26,04:00:00,0.002,2.2,10.7,91.8,42.33,120.0,1.0
2020/01/26,05:00:00,0.0013,5.7,10.3,93.1,41.31,0.0,1.0
2020/01/26,06:00:00,0.0012,6.4,9.799999999999999,93.3,40.68,139.0,1.0
2020/01/26,07:00:00,0.0021,10.9,9.6,89.2,42.49,0.0,0.0
2020/01/26,08:00:00,0.0064,9.4,12.3,84.4,46.31,0.0,1.0
2020/01/26,09:00:00,0.0087,11.6,14.200000000000001,76.5,49.6,0.0,1.0
2020/01/26,10:00:00,0.0152,11.0,13.700000000000001,68.7,54.11,325.0,2.0
2020/01/26,11:00:00,0.0243,7.8,13.6,67.5,57.41,166.0,5.0
2020/01/26,12:00:00,0.0312,6.5,15.7,63.4,59.5,177.0,8.0
2020/01/26,13:00:00,0.0397,3.5,15.100000000000001,59.1,61.28,152.0,8.0
2020/01/26,14:00:00,0.0431,2.4,14.7,59.9,61.5,161.0,8.0
2020/01/26,15:00:00,0.044,1.6,11.4,52.0,62.64,245.0,2.0
2020/01/26,16:00:00,0.0402,0.5,7.1000000000000005,52.8,61.95,347.0,5.0
2020/01/26,17:00:00,0.0387,0.3,3.8,43.2,61.41,36.0,12.0
2020/01/26,18:00:00,0.0397,0.3,2.6,39.4,60.65,357.0,16.0
2020/01/26,19:00:00,0.0389,0.3,2.3,41.9,59.87,356.0,12.0
2020/01/26,20:00:00,0.0379,0.3,2.5,52.3,59.02,351.0,9.0
2020/01/26,21:00:00,0.0368,0.2,2.5,54.1,58.23,356.0,6.0
2020/01/26,22:00:00,0.0325,0.2,4.1000000000000005,57.6,56.43,353.0,2.0
2020/01/26,23:00:00,0.0354,0.1,3.0,58.0,56.63,343.0,6.0
2020/01/27,00:00:00,0.0344,0.1,2.2,59.1,55.57,358.0,7.0
2020/01/27,01:00:00,0.0351,0.1,2.3,56.8,55.7,350.0,9.0
2020/01/27,02:00:00,0.0326,0.2,2.8,60.9,53.55,347.0,6.0
2020/01/27,03:00:00,0.0361,0.1,1.8,57.9,54.56,343.0,8.0
2020/01/27,04:00:00,0.0383,0.2,1.9,57.9,54.31,350.0,8.0
2020/01/27,05:00:00,0.0379,0.2,2.7,58.7,53.51,343.0,7.0
2020/01/27,06:00:00,0.0376,0.5,2.7,58.6,53.26,36.0,6.0
2020/01/27,07:00:00,0.029,3.3,10.4,53.0,53.08,341.0,4.0
2020/01/27,08:00:00,0.0308,2.7,9.0,51.0,56.36,334.0,5.0
2020/01/27,09:00:00,0.0346,2.3,6.5,45.2,59.71,331.0,7.0
2020/01/27,10:00:00,0.0415,0.9,2.7,30.8,64.7,350.0,6.0
2020/01/27,11:00:00,0.0428,1.2,3.1,24.7,67.71,345.0,7.0
2020/01/27,12:00:00,0.0444,0.7,2.0,22.8,69.42,36.0,6.0
2020/01/27,13:00:00,0.0451,0.4,1.3,24.7,69.95,36.0,9.0
2020/01/27,14:00:00,0.0453,0.4,1.5,25.1,70.6,11.0,8.0
2020/01/27,15:00:00,0.0426,1.1,3.7,25.4,68.82,336.0,10.0
2020/01/27,16:00:00,0.0401,0.8,5.6,29.7,64.6,339.0,11.0
2020/01/27,17:00:00,0.0412,1.2,4.3,36.0,61.19,344.0,12.0
2020/01/27,18:00:00,0.0428,0.5,2.6,38.2,59.47,342.0,12.0
2020/01/27,19:00:00,0.0381,0.9,4.4,42.2,57.35,350.0,6.0
