date,time,ozone_anaheim,no_anaheim,no2_anaheim,RH_anaheim,TEMP_anaheim,WINDIR_anaheim,WINDSPEED_anaheim
2020/04/24,15:00:00,0.0751,0.7,5.1000000000000005,16.5,96.88,281.0,5.0
2020/04/24,16:00:00,0.0617,1.1,9.0,21.8,92.36,279.0,5.0
2020/04/24,17:00:00,0.0542,0.8,9.700000000000001,23.6,89.14,295.0,3.0
2020/04/24,18:00:00,0.0501,0.5,10.6,25.3,86.96,282.0,2.0
2020/04/24,19:00:00,0.0458,0.4,9.700000000000001,29.5,83.62,222.0,2.0
2020/04/24,20:00:00,0.0327,0.7,15.7,40.7,78.71,193.0,3.0
2020/04/24,21:00:00,0.0399,0.5,7.9,56.3,72.52,212.0,3.0
2020/04/24,22:00:00,0.0395,0.5,5.5,64.6,70.56,199.0,2.0
2020/04/24,23:00:00,0.0366,0.6,5.3,69.4,69.25,0.0,1.0
2020/04/25,00:00:00,0.0341,0.8,4.3,74.9,68.01,262.0,1.0
2020/04/25,01:00:00,0.0326,0.5,4.1000000000000005,80.9,66.61,243.0,2.0
2020/04/25,02:00:00,0.0313,0.5,2.9,84.8,65.51,0.0,1.0
2020/04/25,03:00:00,0.0267,1.0,6.6,86.4,65.13,0.0,0.0
2020/04/25,04:00:00,0.0177,1.0,11.4,84.1,65.02,100.0,1.0
2020/04/25,05:00:00,0.0167,2.8,14.4,77.0,65.56,70.0,2.0
2020/04/25,06:00:00,0.0211,5.2,13.5,67.6,68.4,112.0,2.0
2020/04/25,07:00:00,0.0367,2.7,8.8,61.2,71.84,124.0,2.0
2020/04/25,08:00:00,0.0443,2.2,7.5,57.5,74.55,217.0,2.0
2020/04/25,09:00:00,0.0516,1.6,5.8999999999999995,55.7,76.78,244.0,3.0
2020/04/25,10:00:00,0.0547,1.1,4.5,56.7,78.32,251.0,3.0
2020/04/25,11:00:00,0.0615,0.8,3.7,51.3,80.42,252.0,3.0
2020/04/25,12:00:00,0.0661,0.7,3.1,44.6,83.33,244.0,3.0
2020/04/25,13:00:00,0.067,0.6,2.6,38.8,84.51,233.0,4.0
2020/04/25,14:00:00,0.0642,0.6,2.7,36.8,85.0,240.0,5.0
2020/04/25,15:00:00,0.067,0.6,3.1,36.4,84.33,230.0,5.0
2020/04/25,16:00:00,0.0652,0.8,5.4,37.7,83.27,239.0,5.0
2020/04/25,17:00:00,0.0542,0.6,4.6,41.8,78.36,234.0,5.0
2020/04/25,18:00:00,0.0454,0.4,5.7,48.7,74.41,219.0,3.0
2020/04/25,19:00:00,0.036,0.5,8.0,58.5,71.28,227.0,3.0
2020/04/25,20:00:00,0.0318,0.5,8.6,64.5,69.17,228.0,2.0
2020/04/25,21:00:00,0.0245,0.6,11.1,71.6,67.46,204.0,2.0
2020/04/25,22:00:00,0.0187,0.7,12.5,76.3,65.93,234.0,2.0
2020/04/25,23:00:00,0.0189,0.7,10.1,80.8,64.56,221.0,2.0
2020/04/26,00:00:00,0.0229,0.6,6.3,84.9,63.27,240.0,2.0
2020/04/26,01:00:00,0.0198,0.6,6.0,87.6,61.94,245.0,2.0
2020/04/26,02:00:00,0.0183,0.5,3.6,92.6,59.27,243.0,2.0
2020/04/26,03:00:00,0.0218,0.4,2.7,98.2,58.51,280.0,1.0
2020/04/26,04:00:00,0.0219,0.5,2.5,99.3,58.31,0.0,1.0
2020/04/26,05:00:00,0.0136,1.2,5.4,99.3,58.81,0.0,0.0
2020/04/26,06:00:00,0.0134,3.7,6.7,99.3,60.43,278.0,3.0
2020/04/26,07:00:00,0.0168,5.3,7.6,90.7,65.37,0.0,1.0
2020/04/26,08:00:00,0.0321,3.0,7.0,60.1,73.0,161.0,2.0
2020/04/26,09:00:00,0.0507,1.1,4.2,49.0,77.22,196.0,3.0
2020/04/26,10:00:00,0.0589,0.8,3.5,45.3,80.18,232.0,3.0
2020/04/26,11:00:00,0.0565,0.8,3.0,46.2,80.39,239.0,4.0
2020/04/26,12:00:00,0.0588,0.7,2.5,37.9,82.16,235.0,5.0
2020/04/26,13:00:00,0.0608,0.8,2.9,37.6,82.01,236.0,6.0
2020/04/26,14:00:00,0.0634,0.7,3.5,42.6,78.49,236.0,6.0
2020/04/26,15:00:00,0.0581,0.7,3.2,43.3,77.81,228.0,6.0
2020/04/26,16:00:00,0.0523,0.7,3.5,50.3,75.6,213.0,5.0
2020/04/26,17:00:00,0.0425,0.6,4.2,63.8,70.71,203.0,5.0
2020/04/26,18:00:00,0.0336,0.6,7.7,75.8,66.73,203.0,4.0
2020/04/26,19:00:00,0.0331,0.4,5.8,84.3,64.1,214.0,3.0
2020/04/26,20:00:00,0.0335,0.4,4.6,86.0,63.32,212.0,2.0
2020/04/26,21:00:00,0.0322,0.4,4.0,87.1,62.53,200.0,3.0
2020/04/26,22:00:00,0.035,0.3,2.3,91.0,61.05,205.0,2.0
2020/04/26,23:00:00,0.0336,0.3,1.7,94.3,60.31,229.0,2.0
2020/04/27,00:00:00,0.0343,0.3,1.3,95.1,60.15,199.0,2.0
2020/04/27,01:00:00,0.0345,0.3,1.4,95.3,60.49,246.0,1.0
2020/04/27,02:00:00,0.0351,0.3,1.4,95.4,60.17,232.0,2.0
2020/04/27,03:00:00,0.0343,0.3,1.4,96.7,59.88,198.0,1.0
2020/04/27,04:00:00,0.0329,0.5,3.9,95.7,60.55,96.0,1.0
2020/04/27,05:00:00,0.0265,1.2,8.8,92.0,61.04,0.0,1.0
2020/04/27,06:00:00,0.0262,2.6,8.8,85.7,63.45,0.0,1.0
2020/04/27,07:00:00,0.0346,1.7,4.5,80.4,64.74,221.0,3.0
2020/04/27,08:00:00,0.038,2.0,5.0,71.3,67.81,230.0,2.0
2020/04/27,09:00:00,0.0434,1.5,4.2,64.3,70.38,254.0,3.0
2020/04/27,10:00:00,0.0446,1.1,3.1,62.9,71.92,247.0,4.0
2020/04/27,11:00:00,0.0462,0.9,2.3,61.9,72.71,236.0,5.0
2020/04/27,12:00:00,0.0461,0.8,2.2,62.5,73.46,231.0,6.0
2020/04/27,13:00:00,0.0463,0.8,2.0,61.4,72.83,240.0,6.0
2020/04/27,14:00:00,0.0479,0.7,1.9,57.9,73.33,231.0,6.0
2020/04/27,15:00:00,0.0474,0.7,1.8,55.1,73.59,237.0,5.0
2020/04/27,16:00:00,0.0434,0.7,2.4,57.3,73.34,234.0,5.0
2020/04/27,17:00:00,0.0411,0.5,2.4,59.2,71.94,221.0,4.0
2020/04/27,18:00:00,0.0394,0.4,4.0,63.8,70.41,224.0,3.0
2020/04/27,19:00:00,0.0351,0.4,3.8,74.7,66.93,245.0,4.0
2020/04/27,20:00:00,0.0338,0.4,3.3,78.8,65.77,232.0,3.0
2020/04/27,21:00:00,0.0326,0.4,3.4,82.0,65.05,222.0,2.0
2020/04/27,22:00:00,0.032,0.3,2.7,83.5,64.51,0.0,1.0
2020/04/27,23:00:00,0.0294,0.4,3.4,84.6,64.32,256.0,1.0
2020/04/28,00:00:00,0.0278,0.4,3.3,85.4,63.94,250.0,1.0
2020/04/28,01:00:00,0.0244,0.5,4.0,86.8,63.38,254.0,1.0
2020/04/28,02:00:00,0.0194,0.6,4.7,88.6,62.7,0.0,1.0
2020/04/28,03:00:00,0.0172,0.6,6.1000000000000005,89.7,62.23,0.0,1.0
2020/04/28,04:00:00,0.017,0.7,7.2,91.0,62.02,0.0,1.0
2020/04/28,05:00:00,0.0184,1.1,8.1,92.3,61.98,232.0,2.0
2020/04/28,06:00:00,0.0221,1.9,5.8,93.0,62.44,243.0,2.0
2020/04/28,07:00:00,0.0238,2.7,5.7,91.3,64.01,232.0,2.0
2020/04/28,08:00:00,0.0288,3.0,6.0,79.2,68.14,232.0,2.0
2020/04/28,09:00:00,0.0391,1.9,5.4,69.0,71.67,254.0,2.0
2020/04/28,10:00:00,0.0473,1.5,4.7,61.8,74.77,237.0,3.0
2020/04/28,11:00:00,0.0475,1.0,3.4,59.6,75.95,261.0,5.0
2020/04/28,12:00:00,0.0474,0.9,2.7,61.1,75.23,241.0,6.0
2020/04/28,13:00:00,0.0479,0.8,2.3,63.4,73.89,229.0,6.0
2020/04/28,14:00:00,0.0517,0.8,3.0,60.8,74.0,232.0,6.0
2020/04/28,15:00:00,0.0472,0.7,2.2,64.6,72.91,224.0,6.0
2020/04/28,16:00:00,0.043,0.9,3.1,64.8,72.83,226.0,5.0
2020/04/28,17:00:00,0.0387,0.5,2.5,70.2,70.58,217.0,5.0
2020/04/28,18:00:00,0.0393,0.3,1.9,78.1,67.36,223.0,5.0
2020/04/28,19:00:00,0.0349,0.3,1.8,83.8,65.28,222.0,4.0
2020/04/28,20:00:00,0.0336,0.3,1.7,85.8,64.53,204.0,2.0
2020/04/28,21:00:00,0.0329,0.3,1.8,86.6,64.21,238.0,2.0
2020/04/28,22:00:00,0.0323,0.3,2.2,87.3,63.92,227.0,2.0
2020/04/28,23:00:00,0.0317,0.3,2.4,89.1,63.22,241.0,2.0
2020/04/29,00:00:00,0.0329,0.3,1.6,91.7,62.48,231.0,2.0
2020/04/29,01:00:00,0.0321,0.3,1.6,93.3,62.05,227.0,2.0
2020/04/29,02:00:00,0.0313,0.4,1.9,93.6,62.55,241.0,3.0
2020/04/29,03:00:00,0.0326,0.4,1.8,93.0,62.74,252.0,3.0
2020/04/29,04:00:00,0.0333,0.4,1.4,94.0,62.37,225.0,2.0
2020/04/29,05:00:00,0.0327,0.4,1.9,94.7,62.17,213.0,1.0
2020/04/29,06:00:00,0.0317,0.5,2.7,93.6,62.67,205.0,1.0
2020/04/29,07:00:00,0.0308,1.0,4.4,90.0,64.0,217.0,1.0
2020/04/29,08:00:00,0.0338,1.1,3.9,84.6,65.35,207.0,2.0
2020/04/29,09:00:00,NA,NA,NA,73.7,69.25,0.0,1.0
2020/04/29,10:00:00,NA,NA,NA,66.8,72.47,232.0,3.0
2020/04/29,11:00:00,0.0479,1.0,3.2,68.8,72.5,233.0,5.0
2020/04/29,12:00:00,0.0492,0.9,2.5,68.5,72.47,230.0,5.0
2020/04/29,13:00:00,0.0484,0.8,2.2,67.4,72.73,231.0,6.0
2020/04/29,14:00:00,0.0455,0.8,2.0,71.9,70.24,240.0,7.0
2020/04/29,15:00:00,0.0446,0.7,2.6,76.9,67.67,241.0,6.0
2020/04/29,16:00:00,0.045,0.6,2.9,77.2,67.36,235.0,5.0
2020/04/29,17:00:00,0.0417,0.6,3.9,80.0,66.15,216.0,4.0
2020/04/29,18:00:00,0.0416,0.3,3.2,81.0,65.21,206.0,3.0
2020/04/29,19:00:00,0.0389,0.3,3.7,82.2,64.77,221.0,3.0
2020/04/29,20:00:00,0.0353,0.4,4.8,84.7,63.52,236.0,4.0
2020/04/29,21:00:00,0.0349,0.3,4.3,88.5,62.51,210.0,3.0
2020/04/29,22:00:00,0.0343,0.3,4.0,88.4,62.32,197.0,2.0
2020/04/29,23:00:00,0.0329,0.4,4.5,88.2,62.36,238.0,3.0
2020/04/30,00:00:00,0.0271,0.5,9.0,88.7,62.22,228.0,2.0
2020/04/30,01:00:00,0.031,0.4,5.2,89.5,62.27,224.0,1.0
2020/04/30,02:00:00,0.0321,0.4,3.7,89.7,62.21,231.0,3.0
2020/04/30,03:00:00,0.0318,0.4,3.7,90.7,61.89,231.0,2.0
2020/04/30,04:00:00,0.0306,0.5,4.1000000000000005,91.6,61.76,236.0,2.0
2020/04/30,05:00:00,0.0304,0.7,4.8,91.3,61.96,0.0,1.0
2020/04/30,06:00:00,0.0278,1.2,7.3,89.3,62.81,0.0,1.0
2020/04/30,07:00:00,0.0313,0.8,5.1000000000000005,87.5,63.2,176.0,2.0
2020/04/30,08:00:00,0.0317,1.9,7.1000000000000005,81.7,65.44,0.0,0.0
2020/04/30,09:00:00,0.0372,2.1,5.4,75.4,67.75,269.0,2.0
2020/04/30,10:00:00,0.0449,1.6,4.5,71.4,69.46,241.0,3.0
2020/04/30,11:00:00,0.0482,1.1,3.5,70.6,70.26,213.0,4.0
2020/04/30,12:00:00,0.0557,0.7,2.8,65.5,72.05,220.0,4.0
2020/04/30,13:00:00,0.0597,0.7,3.0,60.8,74.02,218.0,5.0
2020/04/30,14:00:00,0.0612,0.8,3.9,60.5,73.66,230.0,5.0
2020/04/30,15:00:00,0.0606,1.0,5.4,63.7,72.51,228.0,6.0
2020/04/30,16:00:00,0.0529,0.9,4.8,69.3,70.1,228.0,6.0
2020/04/30,17:00:00,0.0449,0.6,4.1000000000000005,70.8,69.1,216.0,4.0
2020/04/30,18:00:00,0.0415,0.3,3.1,76.3,66.97,227.0,5.0
2020/04/30,19:00:00,0.0369,0.3,2.9,82.8,64.95,232.0,4.0
2020/04/30,20:00:00,0.0328,0.3,2.3,87.1,63.69,206.0,3.0
2020/04/30,21:00:00,0.0327,0.3,2.3,89.0,62.93,201.0,2.0
2020/04/30,22:00:00,0.0361,0.3,1.9,89.7,62.58,209.0,2.0
2020/04/30,23:00:00,0.0352,0.3,2.4,90.4,62.32,192.0,2.0
2020/05/01,00:00:00,0.039,0.3,1.2,89.7,62.16,198.0,2.0
2020/05/01,01:00:00,0.0408,0.2,0.8,86.2,62.57,174.0,1.0
2020/05/01,02:00:00,0.0397,0.2,1.0,85.7,62.83,0.0,1.0
2020/05/01,03:00:00,0.0392,0.2,1.2,84.7,63.11,185.0,1.0
2020/05/01,04:00:00,0.0391,0.3,1.4,83.1,63.24,192.0,1.0
2020/05/01,05:00:00,0.0387,0.3,2.1,80.7,63.43,239.0,2.0
2020/05/01,06:00:00,0.0372,0.6,3.2,77.4,64.18,229.0,2.0
2020/05/01,07:00:00,0.0389,1.0,3.1,72.3,65.84,222.0,1.0
2020/05/01,08:00:00,0.043,1.1,3.0,66.7,68.21,0.0,1.0
2020/05/01,09:00:00,0.0462,1.4,4.2,61.3,71.3,178.0,1.0
2020/05/01,10:00:00,0.0505,1.0,3.3,59.8,72.89,219.0,3.0
2020/05/01,11:00:00,0.051,0.8,2.4,63.3,72.63,234.0,5.0
2020/05/01,12:00:00,0.0512,0.8,2.3,62.3,73.05,236.0,6.0
2020/05/01,13:00:00,0.0517,0.7,2.1,62.1,72.91,230.0,6.0
2020/05/01,14:00:00,0.054,0.7,2.7,61.8,72.06,225.0,6.0
2020/05/01,15:00:00,0.0558,0.6,2.5,59.7,72.78,228.0,5.0
2020/05/01,16:00:00,0.0529,0.5,2.4,57.3,72.13,231.0,6.0
2020/05/01,17:00:00,0.0455,0.4,2.5,58.5,71.0,218.0,5.0
2020/05/01,18:00:00,0.0408,0.3,2.0,63.5,68.66,206.0,4.0
2020/05/01,19:00:00,0.0373,0.3,2.9,69.3,67.16,202.0,3.0
2020/05/01,20:00:00,0.0369,0.3,2.7,73.7,65.82,193.0,3.0
2020/05/01,21:00:00,0.0348,0.3,2.9,80.6,64.97,184.0,3.0
2020/05/01,22:00:00,0.0342,0.3,1.9,84.6,64.18,180.0,3.0
2020/05/01,23:00:00,0.0328,0.3,1.9,85.3,63.6,163.0,2.0
2020/05/02,00:00:00,0.033,0.3,2.4,85.5,63.14,161.0,2.0
2020/05/02,01:00:00,0.0322,0.3,2.1,87.1,62.37,0.0,1.0
2020/05/02,02:00:00,0.0246,0.5,5.3,87.7,61.95,0.0,1.0
2020/05/02,03:00:00,0.0215,0.6,6.1000000000000005,87.1,61.09,126.0,1.0
2020/05/02,04:00:00,0.0183,0.6,6.8999999999999995,86.7,60.19,0.0,0.0
2020/05/02,05:00:00,0.0125,2.7,11.5,86.4,60.8,48.0,1.0
2020/05/02,06:00:00,0.0159,5.4,11.799999999999999,81.9,63.24,73.0,2.0
2020/05/02,07:00:00,0.0335,1.3,3.2,77.8,65.6,0.0,1.0
2020/05/02,08:00:00,0.0383,1.3,3.1,70.9,67.96,213.0,1.0
2020/05/02,09:00:00,0.046,1.0,3.1,62.7,70.72,247.0,2.0
2020/05/02,10:00:00,0.0511,0.7,2.6,56.8,73.55,231.0,3.0
2020/05/02,11:00:00,0.0502,0.7,2.1,60.0,73.83,227.0,5.0
2020/05/02,12:00:00,0.0525,0.8,2.8,61.0,73.72,240.0,7.0
2020/05/02,13:00:00,0.0532,0.6,2.0,60.2,72.84,233.0,7.0
2020/05/02,14:00:00,0.0542,0.7,2.5,55.2,74.35,227.0,5.0
2020/05/02,15:00:00,0.0503,0.7,2.3,50.8,73.32,233.0,8.0
2020/05/02,16:00:00,0.0418,1.0,3.4,52.2,71.35,228.0,7.0
2020/05/02,17:00:00,0.0346,0.9,4.6,57.5,70.84,225.0,5.0
2020/05/02,18:00:00,0.029,0.4,7.7,64.3,68.15,229.0,5.0
2020/05/02,19:00:00,0.0227,0.5,6.7,72.5,65.4,227.0,4.0
2020/05/02,20:00:00,0.016,0.5,8.7,78.5,63.85,197.0,3.0
2020/05/02,21:00:00,0.0146,0.5,8.3,80.0,63.52,180.0,2.0
2020/05/02,22:00:00,0.0106,0.7,11.2,82.8,62.92,182.0,2.0
2020/05/02,23:00:00,0.0113,0.6,9.700000000000001,84.4,62.5,186.0,1.0
2020/05/03,00:00:00,0.0211,0.5,4.1000000000000005,84.3,62.32,161.0,2.0
2020/05/03,01:00:00,0.0212,0.4,3.6,86.1,61.62,162.0,1.0
2020/05/03,02:00:00,0.0243,0.4,2.8,86.8,61.27,191.0,2.0
2020/05/03,03:00:00,0.0231,0.6,3.9,87.9,60.72,165.0,1.0
2020/05/03,04:00:00,0.0217,2.0,2.5,87.3,60.44,115.0,2.0
2020/05/03,05:00:00,0.0252,0.6,3.2,84.3,61.23,99.0,2.0
2020/05/03,06:00:00,0.0319,0.6,1.9,79.8,63.08,0.0,1.0
2020/05/03,07:00:00,0.0335,0.8,1.3,74.2,65.35,201.0,1.0
2020/05/03,08:00:00,0.0364,0.8,1.4,70.3,66.83,252.0,2.0
2020/05/03,09:00:00,0.0415,0.8,1.7,63.4,69.3,237.0,3.0
2020/05/03,10:00:00,0.0425,0.8,1.7,60.2,71.64,241.0,3.0
2020/05/03,11:00:00,0.0428,0.7,1.8,59.8,72.52,240.0,5.0
2020/05/03,12:00:00,0.0407,0.7,1.6,60.9,72.25,227.0,6.0
2020/05/03,13:00:00,0.0419,0.7,1.7,60.1,72.97,223.0,6.0
2020/05/03,14:00:00,0.0428,0.6,1.5,59.7,72.62,230.0,7.0
2020/05/03,15:00:00,0.0368,0.6,1.4,62.5,71.62,230.0,7.0
2020/05/03,16:00:00,0.0322,0.8,2.1,58.3,71.38,228.0,6.0
2020/05/03,17:00:00,0.0308,0.7,2.5,57.3,70.14,215.0,5.0
2020/05/03,18:00:00,0.0299,0.4,4.0,62.0,68.26,224.0,4.0
2020/05/03,19:00:00,0.0244,0.4,6.4,72.7,66.47,225.0,4.0
2020/05/03,20:00:00,0.0219,0.5,7.3,78.0,65.63,209.0,2.0
2020/05/03,21:00:00,0.0184,0.6,8.9,81.5,64.81,216.0,2.0
2020/05/03,22:00:00,0.0172,0.6,8.9,83.9,64.07,172.0,2.0
2020/05/03,23:00:00,0.0127,0.7,13.5,85.7,63.43,183.0,2.0
2020/05/04,00:00:00,0.0133,0.8,11.9,86.5,62.8,191.0,1.0
2020/05/04,01:00:00,0.0129,0.8,7.8,84.8,62.04,117.0,1.0
2020/05/04,02:00:00,0.0114,0.7,7.5,85.4,61.31,0.0,1.0
2020/05/04,03:00:00,0.0082,1.5,10.8,85.2,60.72,112.0,1.0
2020/05/04,04:00:00,0.0031,2.4,14.7,85.4,60.23,121.0,1.0
2020/05/04,05:00:00,0.0074,5.4,15.5,86.1,61.42,100.0,2.0
2020/05/04,06:00:00,0.0181,3.0,9.2,81.8,63.17,86.0,1.0
2020/05/04,07:00:00,0.0214,4.5,7.9,72.7,66.57,0.0,1.0
2020/05/04,08:00:00,0.0272,3.7,6.7,65.3,69.31,0.0,1.0
2020/05/04,09:00:00,0.0355,2.4,5.4,60.4,71.58,266.0,2.0
2020/05/04,10:00:00,0.0473,1.5,4.4,52.7,74.74,271.0,1.0
2020/05/04,11:00:00,0.054,1.1,4.5,49.1,77.43,257.0,3.0
2020/05/04,12:00:00,0.0549,1.0,4.0,52.0,77.33,237.0,6.0
2020/05/04,13:00:00,0.0555,1.2,4.8,48.8,77.9,242.0,6.0
2020/05/04,14:00:00,0.0507,1.4,5.4,50.9,77.46,230.0,6.0
2020/05/04,15:00:00,0.054,1.4,6.1000000000000005,48.9,78.19,227.0,6.0
2020/05/04,16:00:00,0.0552,1.4,8.1,48.4,77.14,211.0,5.0
2020/05/04,17:00:00,0.0516,0.9,8.7,46.8,76.76,205.0,4.0
2020/05/04,18:00:00,0.039,0.6,12.6,53.1,73.67,192.0,4.0
2020/05/04,19:00:00,0.0371,0.5,8.7,63.9,69.93,199.0,3.0
2020/05/04,20:00:00,0.033,0.5,6.8,73.8,67.36,219.0,3.0
2020/05/04,21:00:00,0.0326,0.5,6.7,75.3,66.23,185.0,2.0
2020/05/04,22:00:00,0.0345,0.4,5.0,76.9,65.47,189.0,2.0
2020/05/04,23:00:00,0.0346,0.4,4.2,80.3,64.94,170.0,1.0
2020/05/05,00:00:00,0.0354,0.4,3.6,82.3,64.64,0.0,1.0
2020/05/05,01:00:00,0.0266,0.6,6.2,83.8,63.84,0.0,1.0
2020/05/05,02:00:00,0.0257,0.6,5.0,86.0,63.2,0.0,1.0
2020/05/05,03:00:00,0.0228,0.6,6.0,87.5,62.34,0.0,0.0
2020/05/05,04:00:00,0.0003,14.9,27.599999999999998,78.7,62.69,56.0,2.0
2020/05/05,05:00:00,0.0017,26.200000000000003,26.5,74.2,63.11,0.0,0.0
2020/05/05,06:00:00,0.0083,28.299999999999997,25.9,68.3,66.83,0.0,1.0
2020/05/05,07:00:00,0.0179,14.8,23.2,60.8,70.85,0.0,0.0
2020/05/05,08:00:00,0.0306,8.4,20.5,52.6,74.94,263.0,1.0
2020/05/05,09:00:00,0.0435,5.1000000000000005,17.7,46.1,78.91,248.0,2.0
2020/05/05,10:00:00,0.0652,2.2,11.700000000000001,39.7,83.17,275.0,2.0
2020/05/05,11:00:00,0.0657,2.1,12.0,42.8,84.88,234.0,4.0
2020/05/05,12:00:00,0.0648,2.9,15.4,40.2,84.61,232.0,6.0
2020/05/05,13:00:00,0.0808,1.5,11.1,38.9,84.22,220.0,6.0
2020/05/05,14:00:00,0.0857,1.1,8.8,33.3,85.41,214.0,5.0
2020/05/05,15:00:00,0.0781,1.2,9.2,27.4,86.78,211.0,5.0
2020/05/05,16:00:00,0.0633,1.2,8.3,23.6,87.17,248.0,4.0
2020/05/05,17:00:00,0.0569,0.7,6.7,19.6,85.21,280.0,4.0
2020/05/05,18:00:00,0.0492,0.4,8.7,20.3,82.28,264.0,3.0
2020/05/05,19:00:00,0.0421,0.4,10.6,30.0,77.59,247.0,3.0
2020/05/05,20:00:00,0.0418,0.5,9.4,37.1,74.45,240.0,2.0
2020/05/05,21:00:00,0.0402,0.5,8.5,47.9,71.73,259.0,2.0
2020/05/05,22:00:00,0.0402,0.5,6.7,50.2,70.08,277.0,2.0
2020/05/05,23:00:00,0.0241,0.9,12.3,62.1,68.07,0.0,1.0
2020/05/06,00:00:00,0.0125,1.4,17.6,70.4,66.65,0.0,0.0
2020/05/06,01:00:00,0.0114,1.3,15.100000000000001,76.7,65.35,219.0,1.0
2020/05/06,02:00:00,0.0118,1.3,14.200000000000001,82.6,63.72,0.0,1.0
2020/05/06,03:00:00,0.0107,1.2,13.4,85.8,62.79,0.0,1.0
2020/05/06,04:00:00,0.0047,2.6,22.2,81.5,63.18,101.0,1.0
2020/05/06,05:00:00,0.0027,18.4,29.6,68.8,64.17,0.0,1.0
2020/05/06,06:00:00,0.0102,22.700000000000003,36.0,56.0,68.13,123.0,1.0
2020/05/06,07:00:00,0.016,21.8,34.7,47.3,73.15,0.0,0.0
2020/05/06,08:00:00,0.0281,12.1,27.799999999999997,40.7,77.11,0.0,1.0
2020/05/06,09:00:00,0.0517,3.2,14.0,41.0,79.66,238.0,2.0
2020/05/06,10:00:00,0.0623,2.1,10.7,37.4,83.14,225.0,3.0
2020/05/06,11:00:00,0.0651,2.1,10.6,32.9,84.95,226.0,4.0
2020/05/06,12:00:00,0.081,1.5,9.799999999999999,29.0,86.91,230.0,4.0
2020/05/06,13:00:00,0.0838,2.1,15.8,28.0,88.25,238.0,5.0
2020/05/06,14:00:00,0.0866,1.3,9.6,23.4,88.74,229.0,6.0
2020/05/06,15:00:00,0.0799,1.0,7.1000000000000005,20.3,88.86,225.0,6.0
2020/05/06,16:00:00,0.0692,1.1,8.3,22.0,88.06,218.0,5.0
2020/05/06,17:00:00,0.0512,1.1,11.2,30.2,84.17,211.0,4.0
2020/05/06,18:00:00,0.0429,0.6,14.1,37.6,80.6,214.0,3.0
2020/05/06,19:00:00,0.0327,0.7,18.1,45.1,77.24,179.0,2.0
2020/05/06,20:00:00,0.0281,0.9,17.5,49.8,74.9,192.0,2.0
2020/05/06,21:00:00,0.025,1.0,17.6,52.8,73.51,0.0,1.0
2020/05/06,22:00:00,0.0133,1.6,24.5,55.3,72.31,0.0,0.0
2020/05/06,23:00:00,0.0135,1.4,21.1,59.5,70.5,204.0,1.0
2020/05/07,00:00:00,0.0244,0.8,9.0,71.8,67.52,189.0,2.0
2020/05/07,01:00:00,0.0303,0.6,4.8999999999999995,81.4,66.19,0.0,1.0
2020/05/07,02:00:00,0.0262,0.7,4.8999999999999995,83.1,65.79,0.0,1.0
2020/05/07,03:00:00,0.0216,0.8,6.4,84.5,65.02,0.0,1.0
2020/05/07,04:00:00,0.0147,4.7,16.400000000000002,83.1,64.39,0.0,0.0
2020/05/07,05:00:00,0.0045,12.8,31.6,60.3,65.53,0.0,0.0
2020/05/07,06:00:00,0.0135,14.6,29.2,53.4,69.49,39.0,2.0
2020/05/07,07:00:00,0.022,17.1,31.4,42.7,74.34,24.0,1.0
2020/05/07,08:00:00,0.0453,5.2,20.0,36.6,78.27,261.0,2.0
2020/05/07,09:00:00,0.0644,2.1,11.299999999999999,30.0,82.43,252.0,2.0
2020/05/07,10:00:00,0.0782,1.2,7.6,34.2,84.61,245.0,4.0
2020/05/07,11:00:00,0.0829,0.9,6.1000000000000005,38.0,84.71,242.0,5.0
2020/05/07,12:00:00,0.0764,0.6,3.5,28.3,85.48,230.0,6.0
2020/05/07,13:00:00,0.0681,0.6,3.0,32.2,83.74,228.0,6.0
2020/05/07,14:00:00,0.069,0.7,3.2,34.6,82.62,241.0,6.0
2020/05/07,15:00:00,0.071,0.5,2.6,32.6,81.57,235.0,7.0
2020/05/07,16:00:00,0.066,0.5,3.2,37.6,79.21,227.0,6.0
2020/05/07,17:00:00,0.0571,0.5,3.7,43.4,76.4,227.0,5.0
2020/05/07,18:00:00,0.0518,0.3,3.8,50.7,73.41,212.0,4.0
2020/05/07,19:00:00,0.0492,0.3,3.9,57.2,71.18,202.0,3.0
2020/05/07,20:00:00,0.0478,0.4,4.5,58.2,70.11,226.0,2.0
2020/05/07,21:00:00,0.0431,0.7,6.5,63.3,69.33,275.0,2.0
2020/05/07,22:00:00,0.0352,0.6,6.1000000000000005,71.9,67.92,226.0,1.0
2020/05/07,23:00:00,0.0294,0.7,7.4,79.3,66.67,0.0,1.0
2020/05/08,00:00:00,0.0159,1.3,18.0,74.1,66.11,0.0,1.0
2020/05/08,01:00:00,0.0154,1.3,17.0,70.0,64.96,0.0,0.0
2020/05/08,02:00:00,0.025,0.8,8.4,83.1,64.48,0.0,1.0
2020/05/08,03:00:00,0.0291,0.7,4.6,95.4,63.42,218.0,1.0
2020/05/08,04:00:00,0.0277,0.7,4.7,98.5,62.63,125.0,1.0
2020/05/08,05:00:00,0.023,1.3,10.4,99.3,62.48,0.0,1.0
2020/05/08,06:00:00,0.0233,3.0,10.6,97.2,63.93,263.0,1.0
2020/05/08,07:00:00,0.0291,3.8,9.4,81.7,67.61,265.0,2.0
